December 2006 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,50,94,2.8,47.2
AL-003,Baldwin County,Alabama,54.8,94,2.5,52.3
AL-005,Barbour County,Alabama,52.8,107,4,48.8
AL-007,Bibb County,Alabama,48.6,98,3,45.6
AL-009,Blount County,Alabama,46.4,98,3.3,43.1
AL-011,Bullock County,Alabama,51.8,105,3.9,47.9
AL-013,Butler County,Alabama,51,91,2.4,48.6
AL-015,Calhoun County,Alabama,47.6,109,4,43.6
AL-017,Chambers County,Alabama,49.1,111,4.5,44.6
AL-019,Cherokee County,Alabama,46.8,108,4.1,42.7
AL-021,Chilton County,Alabama,49.2,103,3.4,45.8
AL-023,Choctaw County,Alabama,49.8,84,1.4,48.4
AL-025,Clarke County,Alabama,51.2,90,2.2,49
AL-027,Clay County,Alabama,47.6,103,3.7,43.9
AL-029,Cleburne County,Alabama,47.3,112,4.6,42.7
AL-031,Coffee County,Alabama,53.1,102,3.3,49.8
AL-033,Colbert County,Alabama,45,96,3.1,41.9
AL-035,Conecuh County,Alabama,51.9,89,2,49.9
AL-037,Coosa County,Alabama,49,103,3.5,45.5
AL-039,Covington County,Alabama,52.5,93,2.5,50
AL-041,Crenshaw County,Alabama,51.5,100,3.1,48.4
AL-043,Cullman County,Alabama,45.6,93,2.9,42.7
AL-045,Dale County,Alabama,53.8,103,3.6,50.2
AL-047,Dallas County,Alabama,50.1,89,2.2,47.9
AL-049,DeKalb County,Alabama,45,102,3.4,41.6
AL-051,Elmore County,Alabama,50.5,102,3.4,47.1
AL-053,Escambia County,Alabama,53,90,2.2,50.8
AL-055,Etowah County,Alabama,46.8,101,3.5,43.3
AL-057,Fayette County,Alabama,47.1,94,2.7,44.4
AL-059,Franklin County,Alabama,45.1,95,3,42.1
AL-061,Geneva County,Alabama,53.7,100,3,50.7
AL-063,Greene County,Alabama,48.6,88,2,46.6
AL-065,Hale County,Alabama,49.1,91,2.4,46.7
AL-067,Henry County,Alabama,53.8,104,3.8,50
AL-069,Houston County,Alabama,54.6,101,3.5,51.1
AL-071,Jackson County,Alabama,44.4,97,2.9,41.5
AL-073,Jefferson County,Alabama,48.2,104,3.7,44.5
AL-075,Lamar County,Alabama,47,90,2.6,44.4
AL-077,Lauderdale County,Alabama,44.4,97,3,41.4
AL-079,Lawrence County,Alabama,45,93,2.7,42.3
