October 2013 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,65.7,86,1.1,64.6
AL-003,Baldwin County,Alabama,69.1,84,1.1,68
AL-005,Barbour County,Alabama,66.9,85,1.3,65.6
AL-007,Bibb County,Alabama,64.5,77,0.9,63.6
AL-009,Blount County,Alabama,63.3,89,1.8,61.5
AL-011,Bullock County,Alabama,65.8,80,0.8,65
AL-013,Butler County,Alabama,66.2,84,0.9,65.3
AL-015,Calhoun County,Alabama,62.9,85,1.3,61.6
AL-017,Chambers County,Alabama,63.4,82,1,62.4
AL-019,Cherokee County,Alabama,62.2,76,0.8,61.4
AL-021,Chilton County,Alabama,64.3,78,0.9,63.4
AL-023,Choctaw County,Alabama,66.3,84,1.4,64.9
AL-025,Clarke County,Alabama,67.2,94,1.7,65.5
AL-027,Clay County,Alabama,62.2,79,0.8,61.4
AL-029,Cleburne County,Alabama,61.3,80,0.7,60.6
AL-031,Coffee County,Alabama,67,82,0.7,66.3
AL-033,Colbert County,Alabama,61.8,83,1.1,60.7
AL-035,Conecuh County,Alabama,66.7,81,0.6,66.1
AL-037,Coosa County,Alabama,63.5,70,0.4,63.1
AL-039,Covington County,Alabama,67.1,81,0.7,66.4
AL-041,Crenshaw County,Alabama,66.1,80,0.8,65.3
AL-043,Cullman County,Alabama,62.7,87,1.5,61.2
AL-045,Dale County,Alabama,67.2,77,0.7,66.5
AL-047,Dallas County,Alabama,66.2,84,1.2,65
AL-049,DeKalb County,Alabama,60.9,72,0.6,60.3
AL-051,Elmore County,Alabama,64.8,69,0.2,64.6
AL-053,Escambia County,Alabama,67.8,88,1.1,66.7
AL-055,Etowah County,Alabama,63.3,90,1.6,61.7
AL-057,Fayette County,Alabama,64,86,1.3,62.7
AL-059,Franklin County,Alabama,61.6,75,0.8,60.8
AL-061,Geneva County,Alabama,67.8,80,0.9,66.9
AL-063,Greene County,Alabama,64.9,70,0.2,64.7
AL-065,Hale County,Alabama,64.9,69,0.3,64.6
AL-067,Henry County,Alabama,67.4,77,0.9,66.5
AL-069,Houston County,Alabama,67.9,76,0.5,67.4
AL-071,Jackson County,Alabama,61.4,79,0.9,60.5
AL-073,Jefferson County,Alabama,64,88,1.5,62.5
AL-075,Lamar County,Alabama,63.9,76,1.1,62.8
AL-077,Lauderdale County,Alabama,61.4,82,1.1,60.3
AL-079,Lawrence County,Alabama,61.5,73,0.6,60.9
AL-081,Lee County,Alabama,64.9,79,0.8,64.1
AL-083,Limestone County,Alabama,61.8,80,1,60.8
AL-085,Lowndes County,Alabama,66.7,91,1.4,65.3
AL-087,Macon County,Alabama,65.1,67,0.1,65
AL-089,Madison County,Alabama,62.2,85,1.3,60.9
AL-091,Marengo County,Alabama,65.7,75,0.7,65
AL-093,Marion County,Alabama,62.4,77,0.8,61.6
AL-095,Marshall County,Alabama,63,90,1.6,61.4
AL-097,Mobile County,Alabama,69.2,93,1.7,67.5
AL-099,Monroe County,Alabama,66.9,88,1.1,65.8
AL-101,Montgomery County,Alabama,66.2,82,1,65.2
AL-103,Morgan County,Alabama,62.4,84,1.2,61.2
AL-105,Perry County,Alabama,65,73,0.6,64.4
AL-107,Pickens County,Alabama,64.6,73,0.7,63.9
AL-109,Pike County,Alabama,66.2,77,0.7,65.5
AL-111,Randolph County,Alabama,62,78,0.8,61.2
AL-113,Russell County,Alabama,66.6,89,1.4,65.2
AL-115,St. Clair County,Alabama,63.4,87,1.6,61.8
AL-117,Shelby County,Alabama,63.8,82,1.1,62.7
AL-119,Sumter County,Alabama,65.1,74,0.5,64.6
AL-121,Talladega County,Alabama,63.3,83,1,62.3
AL-123,Tallapoosa County,Alabama,63.3,65,0.3,63
AL-125,Tuscaloosa County,Alabama,65.1,86,1.2,63.9
AL-127,Walker County,Alabama,63.9,89,1.5,62.4
AL-129,Washington County,Alabama,67.4,88,1.5,65.9
AL-131,Wilcox County,Alabama,66.6,85,1.2,65.4
AL-133,Winston County,Alabama,62,81,0.9,61.1
AZ-001,Apache County,Arizona,48.2,10,-3.1,51.3
AZ-003,Cochise County,Arizona,61.5,47,-0.4,61.9
AZ-005,Coconino County,Arizona,50.3,15,-2.8,53.1
AZ-007,Gila County,Arizona,59.2,33,-1.3,60.5
AZ-009,Graham County,Arizona,61,39,-1,62
AZ-011,Greenlee County,Arizona,56,32,-1.5,57.5
AZ-012,La Paz County,Arizona,69.7,28,-2,71.7
AZ-013,Maricopa County,Arizona,69.2,28,-1.7,70.9
AZ-015,Mohave County,Arizona,60.2,17,-2.8,63
AZ-017,Navajo County,Arizona,49.7,11,-2.9,52.6
AZ-019,Pima County,Arizona,67.1,29,-1.4,68.5
AZ-021,Pinal County,Arizona,68.4,33,-1.1,69.5
AZ-023,Santa Cruz County,Arizona,60.4,24,-1.6,62
AZ-025,Yavapai County,Arizona,57.2,17,-2.7,59.9
AZ-027,Yuma County,Arizona,70.9,29,-1.8,72.7
AR-001,Arkansas County,Arkansas,63.7,75,0.4,63.3
AR-003,Ashley County,Arkansas,64.8,80,0.8,64
AR-005,Baxter County,Arkansas,58.3,55,-0.5,58.8
AR-007,Benton County,Arkansas,58,43,-1.2,59.2
AR-009,Boone County,Arkansas,57.5,43,-1.3,58.8
AR-011,Bradley County,Arkansas,63.8,71,0.2,63.6
AR-013,Calhoun County,Arkansas,63.1,56,-0.5,63.6
AR-015,Carroll County,Arkansas,57.5,43,-1.4,58.9
AR-017,Chicot County,Arkansas,65.2,79,0.9,64.3
AR-019,Clark County,Arkansas,62.3,49,-1,63.3
AR-021,Clay County,Arkansas,60,63,-0.2,60.2
AR-023,Cleburne County,Arkansas,60.5,64,-0,60.5
AR-025,Cleveland County,Arkansas,63,59,-0.3,63.3
AR-027,Columbia County,Arkansas,64,59,-0.4,64.4
AR-029,Conway County,Arkansas,61.8,74,0.3,61.5
AR-031,Craighead County,Arkansas,61.4,76,0.5,60.9
AR-033,Crawford County,Arkansas,61.4,65,0.1,61.3
AR-035,Crittenden County,Arkansas,62.9,72,0.2,62.7
AR-037,Cross County,Arkansas,62.2,67,0.1,62.1
AR-039,Dallas County,Arkansas,62.2,46,-1.1,63.3
AR-041,Desha County,Arkansas,64.4,80,0.7,63.7
AR-043,Drew County,Arkansas,64.2,74,0.6,63.6
AR-045,Faulkner County,Arkansas,61.9,69,0.1,61.8
AR-047,Franklin County,Arkansas,60.7,55,-0.5,61.2
AR-049,Fulton County,Arkansas,58,61,-0.2,58.2
AR-051,Garland County,Arkansas,61.2,48,-1,62.2
AR-053,Grant County,Arkansas,62.7,61,-0.4,63.1
AR-055,Greene County,Arkansas,60.2,60,-0.2,60.4
AR-057,Hempstead County,Arkansas,63.2,54,-0.6,63.8
AR-059,Hot Spring County,Arkansas,61.8,48,-1.1,62.9
AR-061,Howard County,Arkansas,62.3,59,-0.4,62.7
AR-063,Independence County,Arkansas,60.2,64,-0.1,60.3
AR-065,Izard County,Arkansas,58.5,56,-0.6,59.1
AR-067,Jackson County,Arkansas,61.2,72,0.2,61
AR-069,Jefferson County,Arkansas,63.2,64,-0.1,63.3
AR-071,Johnson County,Arkansas,59.9,53,-0.6,60.5
AR-073,Lafayette County,Arkansas,64.3,60,-0.3,64.6
AR-075,Lawrence County,Arkansas,59.9,58,-0.3,60.2
AR-077,Lee County,Arkansas,63,68,0.2,62.8
AR-079,Lincoln County,Arkansas,63.6,68,0.2,63.4
AR-081,Little River County,Arkansas,63.8,62,-0,63.8
AR-083,Logan County,Arkansas,61.3,53,-0.5,61.8
AR-085,Lonoke County,Arkansas,62.6,60,-0.2,62.8
AR-087,Madison County,Arkansas,57.8,56,-0.8,58.6
AR-089,Marion County,Arkansas,58,50,-0.9,58.9
AR-091,Miller County,Arkansas,64.4,56,-0.3,64.7
AR-093,Mississippi County,Arkansas,61.9,70,0.4,61.5
AR-095,Monroe County,Arkansas,62.8,67,-0,62.8
AR-097,Montgomery County,Arkansas,60.8,53,-0.8,61.6
AR-099,Nevada County,Arkansas,63.2,56,-0.7,63.9
AR-101,Newton County,Arkansas,57.6,52,-0.8,58.4
AR-103,Ouachita County,Arkansas,63.1,51,-0.9,64
AR-105,Perry County,Arkansas,62,62,-0.2,62.2
AR-107,Phillips County,Arkansas,63.4,69,0.2,63.2
AR-109,Pike County,Arkansas,62,58,-0.5,62.5
AR-111,Poinsett County,Arkansas,62.1,78,0.6,61.5
AR-113,Polk County,Arkansas,60.3,54,-0.6,60.9
AR-115,Pope County,Arkansas,60.7,68,0.1,60.6
AR-117,Prairie County,Arkansas,62.4,56,-0.4,62.8
AR-119,Pulaski County,Arkansas,62.4,58,-0.3,62.7
AR-121,Randolph County,Arkansas,59,56,-0.6,59.6
AR-123,St. Francis County,Arkansas,62.6,69,0,62.6
AR-125,Saline County,Arkansas,61.9,53,-0.6,62.5
AR-127,Scott County,Arkansas,60.6,52,-0.7,61.3
AR-129,Searcy County,Arkansas,58.1,54,-0.7,58.8
AR-131,Sebastian County,Arkansas,61.7,58,-0.3,62
AR-133,Sevier County,Arkansas,63.1,68,0,63.1
AR-135,Sharp County,Arkansas,58.7,60,-0.3,59
AR-137,Stone County,Arkansas,58.8,52,-0.5,59.3
AR-139,Union County,Arkansas,63.8,60,-0.4,64.2
AR-141,Van Buren County,Arkansas,59.6,63,-0.1,59.7
