December 2020 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,46.8,57,-0.4,47.2
AL-003,Baldwin County,Alabama,51,49,-1.3,52.3
AL-005,Barbour County,Alabama,47.2,41,-1.6,48.8
AL-007,Bibb County,Alabama,44.8,49,-0.8,45.6
AL-009,Blount County,Alabama,43.5,63,0.4,43.1
AL-011,Bullock County,Alabama,47.1,53,-0.8,47.9
AL-013,Butler County,Alabama,48.5,63,-0.1,48.6
AL-015,Calhoun County,Alabama,43.9,70,0.3,43.6
AL-017,Chambers County,Alabama,44,48,-0.6,44.6
AL-019,Cherokee County,Alabama,43,69,0.3,42.7
AL-021,Chilton County,Alabama,45.3,54,-0.5,45.8
AL-023,Choctaw County,Alabama,47.3,49,-1.1,48.4
AL-025,Clarke County,Alabama,48.3,53,-0.7,49
AL-027,Clay County,Alabama,43.1,51,-0.8,43.9
AL-029,Cleburne County,Alabama,43.5,75,0.8,42.7
AL-031,Coffee County,Alabama,48.8,51,-1,49.8
AL-033,Colbert County,Alabama,43,78,1.1,41.9
AL-035,Conecuh County,Alabama,49.6,60,-0.3,49.9
AL-037,Coosa County,Alabama,44.6,48,-0.9,45.5
AL-039,Covington County,Alabama,49.2,58,-0.8,50
AL-041,Crenshaw County,Alabama,48.2,63,-0.2,48.4
AL-043,Cullman County,Alabama,42.6,56,-0.1,42.7
AL-045,Dale County,Alabama,48.5,42,-1.7,50.2
AL-047,Dallas County,Alabama,46.6,44,-1.3,47.9
AL-049,DeKalb County,Alabama,41.2,52,-0.4,41.6
AL-051,Elmore County,Alabama,46.7,54,-0.4,47.1
AL-053,Escambia County,Alabama,50,58,-0.8,50.8
AL-055,Etowah County,Alabama,43.4,68,0.1,43.3
AL-057,Fayette County,Alabama,44.5,63,0.1,44.4
AL-059,Franklin County,Alabama,43.1,77,1,42.1
AL-061,Geneva County,Alabama,49.4,51,-1.3,50.7
AL-063,Greene County,Alabama,45.6,46,-1,46.6
AL-065,Hale County,Alabama,45.1,42,-1.6,46.7
AL-067,Henry County,Alabama,48.2,41,-1.8,50
AL-069,Houston County,Alabama,49.3,42,-1.8,51.1
AL-071,Jackson County,Alabama,41.1,54,-0.4,41.5
AL-073,Jefferson County,Alabama,44.6,62,0.1,44.5
AL-075,Lamar County,Alabama,44.1,59,-0.3,44.4
AL-077,Lauderdale County,Alabama,42.2,77,0.8,41.4
AL-079,Lawrence County,Alabama,42.2,61,-0.1,42.3
AL-081,Lee County,Alabama,45.4,45,-1.1,46.5
AL-083,Limestone County,Alabama,41.6,55,-0.2,41.8
AL-085,Lowndes County,Alabama,47.8,62,-0.4,48.2
AL-087,Macon County,Alabama,46.5,49,-1.1,47.6
AL-089,Madison County,Alabama,41.8,58,-0.3,42.1
AL-091,Marengo County,Alabama,46.5,40,-1.3,47.8
AL-093,Marion County,Alabama,43.8,76,0.8,43
AL-095,Marshall County,Alabama,42.8,61,0.1,42.7
AL-097,Mobile County,Alabama,50.7,50,-1.1,51.8
AL-099,Monroe County,Alabama,49.2,62,-0.3,49.5
AL-101,Montgomery County,Alabama,48.2,68,0.2,48
AL-103,Morgan County,Alabama,42.2,57,-0.2,42.4
AL-105,Perry County,Alabama,45.2,40,-1.6,46.8
AL-107,Pickens County,Alabama,45,53,-0.6,45.6
AL-109,Pike County,Alabama,47.8,52,-0.9,48.7
AL-111,Randolph County,Alabama,43.4,63,0,43.4
AL-113,Russell County,Alabama,46.6,42,-1.3,47.9
AL-115,St. Clair County,Alabama,43.7,60,-0.2,43.9
AL-117,Shelby County,Alabama,44.4,55,-0.6,45
AL-119,Sumter County,Alabama,46.3,48,-0.9,47.2
AL-121,Talladega County,Alabama,43.6,46,-1.2,44.8
AL-123,Tallapoosa County,Alabama,44.4,50,-1,45.4
AL-125,Tuscaloosa County,Alabama,44.9,51,-0.8,45.7
AL-127,Walker County,Alabama,44.1,60,0,44.1
AL-129,Washington County,Alabama,48.8,52,-1,49.8
AL-131,Wilcox County,Alabama,47.6,47,-1,48.6
AL-133,Winston County,Alabama,42.8,61,0.1,42.7
AZ-001,Apache County,Arizona,29.7,44,-1.2,30.9
AZ-003,Cochise County,Arizona,43.9,59,-0.1,44
AZ-005,Coconino County,Arizona,33.5,69,0.6,32.9
AZ-007,Gila County,Arizona,42.4,74,0.7,41.7
AZ-009,Graham County,Arizona,43.4,63,0.2,43.2
AZ-011,Greenlee County,Arizona,39.9,77,0.9,39
AZ-012,La Paz County,Arizona,52.6,81,1,51.6
AZ-013,Maricopa County,Arizona,52.9,91,1.3,51.6
AZ-015,Mohave County,Arizona,44.4,80,1.2,43.2
AZ-017,Navajo County,Arizona,30.9,50,-0.5,31.4
AZ-019,Pima County,Arizona,50.9,74,0.6,50.3
AZ-021,Pinal County,Arizona,51,80,0.7,50.3
AZ-023,Santa Cruz County,Arizona,45,56,-0.2,45.2
AZ-025,Yavapai County,Arizona,42.8,76,1,41.8
AZ-027,Yuma County,Arizona,54.6,90,1.5,53.1
AR-001,Arkansas County,Arkansas,44.6,77,1.2,43.4
AR-003,Ashley County,Arkansas,46.7,80,1.2,45.5
AR-005,Baxter County,Arkansas,39.8,89,2.4,37.4
AR-007,Benton County,Arkansas,40.4,95,2.6,37.8
AR-009,Boone County,Arkansas,39.5,91,2.2,37.3
AR-011,Bradley County,Arkansas,45.9,82,1.3,44.6
AR-013,Calhoun County,Arkansas,45.3,75,0.7,44.6
AR-015,Carroll County,Arkansas,39.9,90,2.4,37.5
AR-017,Chicot County,Arkansas,46.7,81,1,45.7
AR-019,Clark County,Arkansas,43.4,57,-0.1,43.5
AR-021,Clay County,Arkansas,41,91,2.5,38.5
AR-023,Cleburne County,Arkansas,41.6,84,1.8,39.8
AR-025,Cleveland County,Arkansas,44.6,69,0.6,44
AR-027,Columbia County,Arkansas,45.4,57,-0.2,45.6
AR-029,Conway County,Arkansas,41.3,68,0.5,40.8
AR-031,Craighead County,Arkansas,41.3,85,1.6,39.7
AR-033,Crawford County,Arkansas,41.3,81,1.5,39.8
AR-035,Crittenden County,Arkansas,43.2,77,1.1,42.1
AR-037,Cross County,Arkansas,42,63,0.5,41.5
AR-039,Dallas County,Arkansas,43.7,52,-0.2,43.9
AR-041,Desha County,Arkansas,45.5,80,1.2,44.3
AR-043,Drew County,Arkansas,45.9,81,1.2,44.7
AR-045,Faulkner County,Arkansas,41.8,69,0.4,41.4
AR-047,Franklin County,Arkansas,41.3,81,1.6,39.7
AR-049,Fulton County,Arkansas,39.3,93,2.7,36.6
AR-051,Garland County,Arkansas,43.1,77,1,42.1
AR-053,Grant County,Arkansas,43.5,58,-0,43.5
AR-055,Greene County,Arkansas,40.9,85,1.9,39
AR-057,Hempstead County,Arkansas,44.2,58,-0.1,44.3
AR-059,Hot Spring County,Arkansas,43.2,58,0,43.2
AR-061,Howard County,Arkansas,43.3,67,0.4,42.9
AR-063,Independence County,Arkansas,40.9,83,1.7,39.2
AR-065,Izard County,Arkansas,39.8,87,2,37.8
AR-067,Jackson County,Arkansas,41,76,1,40
AR-069,Jefferson County,Arkansas,44.2,71,0.7,43.5
AR-071,Johnson County,Arkansas,40.8,83,1.6,39.2
AR-073,Lafayette County,Arkansas,46,67,0.4,45.6
AR-075,Lawrence County,Arkansas,40.4,85,1.6,38.8
AR-077,Lee County,Arkansas,44.1,81,1.4,42.7
AR-079,Lincoln County,Arkansas,45.1,78,1.1,44
AR-081,Little River County,Arkansas,45.4,77,1,44.4
AR-083,Logan County,Arkansas,42,80,1.3,40.7
AR-085,Lonoke County,Arkansas,43.2,68,0.6,42.6
AR-087,Madison County,Arkansas,39.4,83,1.9,37.5
AR-089,Marion County,Arkansas,39.6,89,2.2,37.4
AR-091,Miller County,Arkansas,46.4,70,0.7,45.7
AR-093,Mississippi County,Arkansas,42,78,1.4,40.6
