December 2018 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,49.4,87,2.2,47.2
AL-003,Baldwin County,Alabama,54.7,92,2.4,52.3
AL-005,Barbour County,Alabama,51.1,93,2.3,48.8
AL-007,Bibb County,Alabama,47.8,86,2.2,45.6
AL-009,Blount County,Alabama,46.4,98,3.3,43.1
AL-011,Bullock County,Alabama,50.4,93,2.5,47.9
AL-013,Butler County,Alabama,51.1,93,2.5,48.6
AL-015,Calhoun County,Alabama,46.6,94,3,43.6
AL-017,Chambers County,Alabama,47.3,93,2.7,44.6
AL-019,Cherokee County,Alabama,45.8,97,3.1,42.7
AL-021,Chilton County,Alabama,47.6,85,1.8,45.8
AL-023,Choctaw County,Alabama,51,94,2.6,48.4
AL-025,Clarke County,Alabama,51.5,95,2.5,49
AL-027,Clay County,Alabama,46.4,90,2.5,43.9
AL-029,Cleburne County,Alabama,46.2,98,3.5,42.7
AL-031,Coffee County,Alabama,52.1,92,2.3,49.8
AL-033,Colbert County,Alabama,45.2,100,3.3,41.9
AL-035,Conecuh County,Alabama,52.9,99,3,49.9
AL-037,Coosa County,Alabama,47.4,85,1.9,45.5
AL-039,Covington County,Alabama,52.7,97,2.7,50
AL-041,Crenshaw County,Alabama,50.8,91,2.4,48.4
AL-043,Cullman County,Alabama,46,101,3.3,42.7
AL-045,Dale County,Alabama,52.4,91,2.2,50.2
AL-047,Dallas County,Alabama,50,86,2.1,47.9
AL-049,DeKalb County,Alabama,44.3,93,2.7,41.6
AL-051,Elmore County,Alabama,49.3,90,2.2,47.1
AL-053,Escambia County,Alabama,53.8,101,3,50.8
AL-055,Etowah County,Alabama,46.2,96,2.9,43.3
AL-057,Fayette County,Alabama,47.1,94,2.7,44.4
AL-059,Franklin County,Alabama,45.1,95,3,42.1
AL-061,Geneva County,Alabama,53.5,97,2.8,50.7
AL-063,Greene County,Alabama,48.5,86,1.9,46.6
AL-065,Hale County,Alabama,48.8,88,2.1,46.7
AL-067,Henry County,Alabama,52.4,91,2.4,50
AL-069,Houston County,Alabama,53.9,95,2.8,51.1
AL-071,Jackson County,Alabama,44.1,93,2.6,41.5
AL-073,Jefferson County,Alabama,47.2,91,2.7,44.5
AL-075,Lamar County,Alabama,46.9,88,2.5,44.4
AL-077,Lauderdale County,Alabama,44.8,100,3.4,41.4
AL-079,Lawrence County,Alabama,45.2,96,2.9,42.3
AL-081,Lee County,Alabama,49.1,92,2.6,46.5
AL-083,Limestone County,Alabama,45.4,105,3.6,41.8
AL-085,Lowndes County,Alabama,50.7,92,2.5,48.2
AL-087,Macon County,Alabama,49.9,90,2.3,47.6
AL-089,Madison County,Alabama,45.2,97,3.1,42.1
AL-091,Marengo County,Alabama,50,91,2.2,47.8
AL-093,Marion County,Alabama,45.5,90,2.5,43
AL-095,Marshall County,Alabama,45.5,94,2.8,42.7
AL-097,Mobile County,Alabama,54.5,96,2.7,51.8
AL-099,Monroe County,Alabama,52.5,98,3,49.5
AL-101,Montgomery County,Alabama,50.7,94,2.7,48
AL-103,Morgan County,Alabama,45.7,99,3.3,42.4
AL-105,Perry County,Alabama,48.7,84,1.9,46.8
AL-107,Pickens County,Alabama,48,88,2.4,45.6
AL-109,Pike County,Alabama,50.9,87,2.2,48.7
AL-111,Randolph County,Alabama,46.3,94,2.9,43.4
AL-113,Russell County,Alabama,50.6,94,2.7,47.9
AL-115,St. Clair County,Alabama,46.8,92,2.9,43.9
AL-117,Shelby County,Alabama,47.3,87,2.3,45
AL-119,Sumter County,Alabama,49.1,89,1.9,47.2
AL-121,Talladega County,Alabama,47.3,91,2.5,44.8
AL-123,Tallapoosa County,Alabama,47.5,88,2.1,45.4
AL-125,Tuscaloosa County,Alabama,48.1,92,2.4,45.7
AL-127,Walker County,Alabama,46.6,89,2.5,44.1
AL-129,Washington County,Alabama,52.2,95,2.4,49.8
AL-131,Wilcox County,Alabama,51,92,2.4,48.6
AL-133,Winston County,Alabama,45.1,90,2.4,42.7
AZ-001,Apache County,Arizona,31.2,59,0.3,30.9
AZ-003,Cochise County,Arizona,44.8,74,0.8,44
AZ-005,Coconino County,Arizona,34.8,90,1.9,32.9
AZ-007,Gila County,Arizona,44,101,2.3,41.7
AZ-009,Graham County,Arizona,44.5,86,1.3,43.2
AZ-011,Greenlee County,Arizona,40.7,90,1.7,39
AZ-012,La Paz County,Arizona,52.8,85,1.2,51.6
AZ-013,Maricopa County,Arizona,52.5,82,0.9,51.6
AZ-015,Mohave County,Arizona,45,89,1.8,43.2
AZ-017,Navajo County,Arizona,32.5,77,1.1,31.4
AZ-019,Pima County,Arizona,51.1,80,0.8,50.3
