March 2006 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,57,75,0.9,56.1
AL-003,Baldwin County,Alabama,61.8,83,2.2,59.6
AL-005,Barbour County,Alabama,58.2,75,1.1,57.1
AL-007,Bibb County,Alabama,55.8,78,1.2,54.6
AL-009,Blount County,Alabama,52.8,71,0.8,52
AL-011,Bullock County,Alabama,57.3,76,1.1,56.2
AL-013,Butler County,Alabama,58,73,0.9,57.1
AL-015,Calhoun County,Alabama,53.9,80,1.3,52.6
AL-017,Chambers County,Alabama,54.4,76,1,53.4
AL-019,Cherokee County,Alabama,52.6,74,0.7,51.9
AL-021,Chilton County,Alabama,55.8,76,1.1,54.7
AL-023,Choctaw County,Alabama,58.3,75,1.3,57
AL-025,Clarke County,Alabama,59.1,77,1.6,57.5
AL-027,Clay County,Alabama,53.8,75,1,52.8
AL-029,Cleburne County,Alabama,53,81,1.4,51.6
AL-031,Coffee County,Alabama,58.8,72,0.7,58.1
AL-033,Colbert County,Alabama,52.3,79,1.5,50.8
AL-035,Conecuh County,Alabama,59.1,74,1.1,58
AL-037,Coosa County,Alabama,55.2,73,0.8,54.4
AL-039,Covington County,Alabama,59,73,0.9,58.1
AL-041,Crenshaw County,Alabama,57.6,71,0.7,56.9
AL-043,Cullman County,Alabama,52.5,74,0.9,51.6
AL-045,Dale County,Alabama,58.9,71,0.5,58.4
AL-047,Dallas County,Alabama,57.4,73,0.7,56.7
AL-049,DeKalb County,Alabama,51.3,73,0.7,50.6
AL-051,Elmore County,Alabama,56.4,72,0.6,55.8
AL-053,Escambia County,Alabama,59.9,75,1.1,58.8
AL-055,Etowah County,Alabama,53.2,74,0.9,52.3
AL-057,Fayette County,Alabama,54,74,0.6,53.4
AL-059,Franklin County,Alabama,51.8,77,0.9,50.9
AL-061,Geneva County,Alabama,59.5,70,0.6,58.9
AL-063,Greene County,Alabama,56.6,76,0.8,55.8
AL-065,Hale County,Alabama,56.6,75,0.9,55.7
AL-067,Henry County,Alabama,58.8,67,0.5,58.3
AL-069,Houston County,Alabama,59.7,65,0.4,59.3
AL-071,Jackson County,Alabama,51.4,72,0.8,50.6
