February 2007 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,46.2,29,-3,49.2
AL-003,Baldwin County,Alabama,51.4,37,-2.2,53.6
AL-005,Barbour County,Alabama,47.5,33,-3.1,50.6
AL-007,Bibb County,Alabama,44.4,32,-2.9,47.3
AL-009,Blount County,Alabama,41.2,24,-3.3,44.5
AL-011,Bullock County,Alabama,46.4,26,-3.3,49.7
AL-013,Butler County,Alabama,46.6,24,-3.9,50.5
AL-015,Calhoun County,Alabama,42.4,28,-2.9,45.3
AL-017,Chambers County,Alabama,43.8,30,-2.7,46.5
AL-019,Cherokee County,Alabama,41.3,28,-3.1,44.4
AL-021,Chilton County,Alabama,44.6,30,-3,47.6
AL-023,Choctaw County,Alabama,47.4,35,-2.7,50.1
AL-025,Clarke County,Alabama,48,32,-2.8,50.8
AL-027,Clay County,Alabama,42.4,26,-3.3,45.7
AL-029,Cleburne County,Alabama,41.4,26,-3,44.4
AL-031,Coffee County,Alabama,48.5,30,-3.1,51.6
AL-033,Colbert County,Alabama,39.9,27,-3,42.9
AL-035,Conecuh County,Alabama,48,27,-3.7,51.7
AL-037,Coosa County,Alabama,44.2,27,-3.2,47.4
AL-039,Covington County,Alabama,48.4,29,-3.5,51.9
AL-041,Crenshaw County,Alabama,46.8,25,-3.6,50.4
AL-043,Cullman County,Alabama,40,22,-4,44
AL-045,Dale County,Alabama,48.8,32,-3.1,51.9
AL-047,Dallas County,Alabama,46.4,29,-3.3,49.7
AL-049,DeKalb County,Alabama,39.3,21,-3.6,42.9
AL-051,Elmore County,Alabama,45.6,25,-3.4,49
AL-053,Escambia County,Alabama,49.1,28,-3.5,52.6
AL-055,Etowah County,Alabama,41.6,25,-3.2,44.8
AL-057,Fayette County,Alabama,42,23,-3.8,45.8
AL-059,Franklin County,Alabama,39.9,26,-3.3,43.2
AL-061,Geneva County,Alabama,49.6,32,-2.9,52.5
AL-063,Greene County,Alabama,45.7,36,-2.5,48.2
AL-065,Hale County,Alabama,45.5,35,-2.7,48.2
AL-067,Henry County,Alabama,48.7,32,-3,51.7
AL-069,Houston County,Alabama,50,33,-2.9,52.9
AL-071,Jackson County,Alabama,38.7,21,-4.1,42.8
AL-073,Jefferson County,Alabama,43.5,33,-2.5,46
AL-075,Lamar County,Alabama,42.5,29,-3.4,45.9
AL-077,Lauderdale County,Alabama,39.3,27,-3.1,42.4
AL-079,Lawrence County,Alabama,39.6,26,-3.7,43.3
AL-081,Lee County,Alabama,44.9,26,-3.3,48.2
AL-083,Limestone County,Alabama,39.2,25,-3.7,42.9
AL-085,Lowndes County,Alabama,47,29,-3.2,50.2
AL-087,Macon County,Alabama,45.6,25,-3.8,49.4
AL-089,Madison County,Alabama,39.2,23,-3.9,43.1
AL-091,Marengo County,Alabama,46.9,36,-2.6,49.5
AL-093,Marion County,Alabama,40.9,27,-3.4,44.3
AL-095,Marshall County,Alabama,40.1,23,-3.9,44
AL-097,Mobile County,Alabama,50.9,37,-2.3,53.2
AL-099,Monroe County,Alabama,48,29,-3.2,51.2
AL-101,Montgomery County,Alabama,46.8,29,-3.2,50
AL-103,Morgan County,Alabama,39.6,23,-4,43.6
AL-105,Perry County,Alabama,45.4,32,-3.1,48.5
AL-107,Pickens County,Alabama,44.1,33,-3,47.1
AL-109,Pike County,Alabama,47.2,27,-3.4,50.6
AL-111,Randolph County,Alabama,42.8,32,-2.4,45.2
AL-113,Russell County,Alabama,46.7,30,-2.9,49.6
AL-115,St. Clair County,Alabama,42.5,26,-3,45.5
AL-117,Shelby County,Alabama,43.8,28,-2.9,46.7
AL-119,Sumter County,Alabama,46.3,36,-2.6,48.9
AL-121,Talladega County,Alabama,43.2,25,-3.4,46.6
AL-123,Tallapoosa County,Alabama,43.8,23,-3.5,47.3
AL-125,Tuscaloosa County,Alabama,44.3,32,-2.8,47.1
AL-127,Walker County,Alabama,41.8,23,-3.7,45.5
AL-129,Washington County,Alabama,48.5,29,-3.1,51.6
AL-131,Wilcox County,Alabama,47.2,29,-3.1,50.3
AL-133,Winston County,Alabama,39.8,21,-4,43.8
AZ-001,Apache County,Arizona,36.7,92,2.2,34.5
AZ-003,Cochise County,Arizona,47.5,72,0.6,46.9
AZ-005,Coconino County,Arizona,39.2,99,2.7,36.5
