December 2001 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,51.4,112,4.2,47.2
AL-003,Baldwin County,Alabama,55.9,106,3.6,52.3
AL-005,Barbour County,Alabama,52.9,109,4.1,48.8
AL-007,Bibb County,Alabama,49.9,112,4.3,45.6
AL-009,Blount County,Alabama,47.8,115,4.7,43.1
AL-011,Bullock County,Alabama,52.3,112,4.4,47.9
AL-013,Butler County,Alabama,52.2,106,3.6,48.6
AL-015,Calhoun County,Alabama,48.4,115,4.8,43.6
AL-017,Chambers County,Alabama,49.8,117,5.2,44.6
AL-019,Cherokee County,Alabama,48.2,116,5.5,42.7
AL-021,Chilton County,Alabama,50.2,115,4.4,45.8
AL-023,Choctaw County,Alabama,51.7,102,3.3,48.4
AL-025,Clarke County,Alabama,52.4,104,3.4,49
AL-027,Clay County,Alabama,48.5,114,4.6,43.9
AL-029,Cleburne County,Alabama,47.8,115,5.1,42.7
AL-031,Coffee County,Alabama,54.1,112,4.3,49.8
AL-033,Colbert County,Alabama,46.2,111,4.3,41.9
AL-035,Conecuh County,Alabama,53,100,3.1,49.9
AL-037,Coosa County,Alabama,49.8,113,4.3,45.5
AL-039,Covington County,Alabama,53.7,106,3.7,50
AL-041,Crenshaw County,Alabama,52.6,109,4.2,48.4
AL-043,Cullman County,Alabama,47,113,4.3,42.7
AL-045,Dale County,Alabama,54.6,113,4.4,50.2
AL-047,Dallas County,Alabama,52.5,117,4.6,47.9
AL-049,DeKalb County,Alabama,46.8,115,5.2,41.6
AL-051,Elmore County,Alabama,51.2,112,4.1,47.1
AL-053,Escambia County,Alabama,53.8,101,3,50.8
AL-055,Etowah County,Alabama,48.5,116,5.2,43.3
AL-057,Fayette County,Alabama,47.9,104,3.5,44.4
AL-059,Franklin County,Alabama,46.1,110,4,42.1
AL-061,Geneva County,Alabama,55.1,111,4.4,50.7
AL-063,Greene County,Alabama,50.6,111,4,46.6
AL-065,Hale County,Alabama,50.8,114,4.1,46.7
AL-067,Henry County,Alabama,54.7,115,4.7,50
AL-069,Houston County,Alabama,55.7,114,4.6,51.1
AL-071,Jackson County,Alabama,46.8,116,5.3,41.5
AL-073,Jefferson County,Alabama,48.6,111,4.1,44.5
AL-075,Lamar County,Alabama,48.2,106,3.8,44.4
AL-077,Lauderdale County,Alabama,45.8,113,4.4,41.4
AL-079,Lawrence County,Alabama,46,109,3.7,42.3
AL-081,Lee County,Alabama,51.1,115,4.6,46.5
AL-083,Limestone County,Alabama,46.3,113,4.5,41.8
AL-085,Lowndes County,Alabama,52.1,108,3.9,48.2
AL-087,Macon County,Alabama,51.6,113,4,47.6
AL-089,Madison County,Alabama,46.5,114,4.4,42.1
AL-091,Marengo County,Alabama,51.8,111,4,47.8
AL-093,Marion County,Alabama,46.8,106,3.8,43
AL-095,Marshall County,Alabama,47.7,115,5,42.7
AL-097,Mobile County,Alabama,55,101,3.2,51.8
AL-099,Monroe County,Alabama,53,103,3.5,49.5
AL-101,Montgomery County,Alabama,52.4,113,4.4,48
AL-103,Morgan County,Alabama,46.7,113,4.3,42.4
AL-105,Perry County,Alabama,51.4,117,4.6,46.8
AL-107,Pickens County,Alabama,49.4,106,3.8,45.6
