January 2006 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,52,119,5.7,46.3
AL-003,Baldwin County,Alabama,56.6,119,5.6,51
AL-005,Barbour County,Alabama,53.1,114,5.3,47.8
AL-007,Bibb County,Alabama,50.8,122,6.5,44.3
AL-009,Blount County,Alabama,48.6,121,7,41.6
AL-011,Bullock County,Alabama,52.6,117,5.8,46.8
AL-013,Butler County,Alabama,53,116,5.5,47.5
AL-015,Calhoun County,Alabama,48.8,119,6.5,42.3
AL-017,Chambers County,Alabama,49.7,119,6,43.7
AL-019,Cherokee County,Alabama,47.6,118,6.2,41.4
AL-021,Chilton County,Alabama,51.1,121,6.4,44.7
AL-023,Choctaw County,Alabama,52.5,117,5.4,47.1
AL-025,Clarke County,Alabama,53.8,118,5.9,47.9
AL-027,Clay County,Alabama,48.8,119,6,42.8
AL-029,Cleburne County,Alabama,48.1,120,6.6,41.5
AL-031,Coffee County,Alabama,53.9,113,5.2,48.7
AL-033,Colbert County,Alabama,47,122,7.1,39.9
AL-035,Conecuh County,Alabama,54.2,112,5.5,48.7
AL-037,Coosa County,Alabama,50.3,119,5.8,44.5
AL-039,Covington County,Alabama,53.9,110,5,48.9
AL-041,Crenshaw County,Alabama,52.7,113,5.3,47.4
AL-043,Cullman County,Alabama,48,120,6.9,41.1
AL-045,Dale County,Alabama,54.4,115,5.3,49.1
AL-047,Dallas County,Alabama,52.4,119,5.6,46.8
AL-049,DeKalb County,Alabama,46.3,118,6.3,40
AL-051,Elmore County,Alabama,51.7,118,5.6,46.1
AL-053,Escambia County,Alabama,55.1,113,5.4,49.7
AL-055,Etowah County,Alabama,48.1,118,6.2,41.9
AL-057,Fayette County,Alabama,48.8,118,6,42.8
AL-059,Franklin County,Alabama,47.1,120,6.9,40.2
AL-061,Geneva County,Alabama,54.9,116,5.2,49.7
AL-063,Greene County,Alabama,51.6,120,6.4,45.2
AL-065,Hale County,Alabama,51.5,121,6.2,45.3
AL-067,Henry County,Alabama,54.4,116,5.3,49.1
AL-069,Houston County,Alabama,55.7,116,5.5,50.2
AL-071,Jackson County,Alabama,46.2,118,6.3,39.9
AL-073,Jefferson County,Alabama,49.6,122,6.5,43.1
AL-075,Lamar County,Alabama,48.9,118,6.1,42.8
AL-077,Lauderdale County,Alabama,46.7,123,7.3,39.4
AL-079,Lawrence County,Alabama,47.6,123,7.2,40.4
AL-081,Lee County,Alabama,51.3,119,5.7,45.6
AL-083,Limestone County,Alabama,47.1,123,7.2,39.9
