December 2019 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,52.1,117,4.9,47.2
AL-003,Baldwin County,Alabama,55.8,103,3.5,52.3
AL-005,Barbour County,Alabama,52.2,101,3.4,48.8
AL-007,Bibb County,Alabama,50.2,116,4.6,45.6
AL-009,Blount County,Alabama,49.6,119,6.5,43.1
AL-011,Bullock County,Alabama,52,109,4.1,47.9
AL-013,Butler County,Alabama,53.5,116,4.9,48.6
AL-015,Calhoun County,Alabama,49.5,118,5.9,43.6
AL-017,Chambers County,Alabama,49.7,116,5.1,44.6
AL-019,Cherokee County,Alabama,48.7,117,6,42.7
AL-021,Chilton County,Alabama,50.6,117,4.8,45.8
AL-023,Choctaw County,Alabama,52.6,113,4.2,48.4
AL-025,Clarke County,Alabama,53.3,112,4.3,49
AL-027,Clay County,Alabama,49,118,5.1,43.9
AL-029,Cleburne County,Alabama,48.6,118,5.9,42.7
AL-031,Coffee County,Alabama,53.9,109,4.1,49.8
AL-033,Colbert County,Alabama,48,121,6.1,41.9
AL-035,Conecuh County,Alabama,55.2,119,5.3,49.9
AL-037,Coosa County,Alabama,50.2,117,4.7,45.5
AL-039,Covington County,Alabama,54.7,117,4.7,50
AL-041,Crenshaw County,Alabama,52.8,113,4.4,48.4
AL-043,Cullman County,Alabama,49.3,120,6.6,42.7
AL-045,Dale County,Alabama,54.1,108,3.9,50.2
AL-047,Dallas County,Alabama,52.3,115,4.4,47.9
AL-049,DeKalb County,Alabama,47.5,119,5.9,41.6
AL-051,Elmore County,Alabama,51.6,115,4.5,47.1
AL-053,Escambia County,Alabama,55.9,117,5.1,50.8
AL-055,Etowah County,Alabama,49.4,119,6.1,43.3
AL-057,Fayette County,Alabama,49.6,118,5.2,44.4
AL-059,Franklin County,Alabama,47.9,120,5.8,42.1
AL-061,Geneva County,Alabama,55.3,113,4.6,50.7
AL-063,Greene County,Alabama,50.5,108,3.9,46.6
AL-065,Hale County,Alabama,50.5,110,3.8,46.7
AL-067,Henry County,Alabama,53.7,102,3.7,50
AL-069,Houston County,Alabama,56,116,4.9,51.1
AL-071,Jackson County,Alabama,47.4,117,5.9,41.5
AL-073,Jefferson County,Alabama,50,118,5.5,44.5
AL-075,Lamar County,Alabama,49.5,117,5.1,44.4
AL-077,Lauderdale County,Alabama,48,121,6.6,41.4
AL-079,Lawrence County,Alabama,47.8,118,5.5,42.3
AL-081,Lee County,Alabama,51,113,4.5,46.5
AL-083,Limestone County,Alabama,48.4,121,6.6,41.8
AL-085,Lowndes County,Alabama,52.8,115,4.6,48.2
AL-087,Macon County,Alabama,51.6,113,4,47.6
AL-089,Madison County,Alabama,48.2,119,6.1,42.1
AL-091,Marengo County,Alabama,51.4,105,3.6,47.8
