November 2011 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,55.8,84,1.5,54.3
AL-003,Baldwin County,Alabama,60,86,1.7,58.3
AL-005,Barbour County,Alabama,57.2,86,1.4,55.8
AL-007,Bibb County,Alabama,55,95,2.2,52.8
AL-009,Blount County,Alabama,53.1,94,2.5,50.6
AL-011,Bullock County,Alabama,56.4,83,1.3,55.1
AL-013,Butler County,Alabama,56.2,77,0.9,55.3
AL-015,Calhoun County,Alabama,53.6,101,2.6,51
AL-017,Chambers County,Alabama,54.2,96,2.1,52.1
AL-019,Cherokee County,Alabama,53.1,102,2.6,50.5
AL-021,Chilton County,Alabama,54.7,89,1.7,53
AL-023,Choctaw County,Alabama,56.1,80,1.3,54.8
AL-025,Clarke County,Alabama,56.9,85,1.5,55.4
AL-027,Clay County,Alabama,53.5,96,2.3,51.2
AL-029,Cleburne County,Alabama,53.1,104,2.9,50.2
AL-031,Coffee County,Alabama,57.9,83,1.4,56.5
AL-033,Colbert County,Alabama,52.3,101,2.7,49.6
AL-035,Conecuh County,Alabama,57.5,84,1.3,56.2
AL-037,Coosa County,Alabama,55,98,2.2,52.8
AL-039,Covington County,Alabama,57.8,85,1.3,56.5
AL-041,Crenshaw County,Alabama,55.8,74,0.5,55.3
AL-043,Cullman County,Alabama,52.5,94,2.1,50.4
AL-045,Dale County,Alabama,58.3,86,1.5,56.8
AL-047,Dallas County,Alabama,56.4,89,1.7,54.7
AL-049,DeKalb County,Alabama,52,99,2.5,49.5
AL-051,Elmore County,Alabama,55.9,86,1.5,54.4
AL-053,Escambia County,Alabama,58.5,89,1.7,56.8
AL-055,Etowah County,Alabama,53,91,2.2,50.8
AL-057,Fayette County,Alabama,53,81,1.3,51.7
AL-059,Franklin County,Alabama,52,94,2.2,49.8
AL-061,Geneva County,Alabama,58.8,89,1.6,57.2
AL-063,Greene County,Alabama,55.6,85,1.8,53.8
AL-065,Hale County,Alabama,56,91,2.1,53.9
AL-067,Henry County,Alabama,58.3,86,1.5,56.8
AL-069,Houston County,Alabama,59.1,88,1.5,57.6
AL-071,Jackson County,Alabama,52.3,103,2.8,49.5
AL-073,Jefferson County,Alabama,54.2,99,2.5,51.7
AL-075,Lamar County,Alabama,53.1,84,1.3,51.8
AL-077,Lauderdale County,Alabama,51.9,102,2.8,49.1
AL-079,Lawrence County,Alabama,51.9,91,2.1,49.8
AL-081,Lee County,Alabama,55.1,84,1.2,53.9
AL-083,Limestone County,Alabama,52.2,101,2.6,49.6
AL-085,Lowndes County,Alabama,56.4,82,1.3,55.1
AL-087,Macon County,Alabama,55.9,81,1,54.9
AL-089,Madison County,Alabama,52.7,100,2.9,49.8
AL-091,Marengo County,Alabama,56.4,89,1.8,54.6
AL-093,Marion County,Alabama,52.2,85,1.6,50.6
AL-095,Marshall County,Alabama,53,99,2.5,50.5
AL-097,Mobile County,Alabama,59.5,83,1.7,57.8
AL-099,Monroe County,Alabama,57.3,85,1.5,55.8
AL-101,Montgomery County,Alabama,56.3,81,1.2,55.1
AL-103,Morgan County,Alabama,52.5,95,2.4,50.1
AL-105,Perry County,Alabama,55.8,91,1.9,53.9
AL-107,Pickens County,Alabama,54.5,85,1.6,52.9
AL-109,Pike County,Alabama,56.4,79,0.8,55.6
AL-111,Randolph County,Alabama,53.2,96,2.4,50.8
AL-113,Russell County,Alabama,56.3,88,1.3,55
AL-115,St. Clair County,Alabama,53.6,96,2.5,51.1
AL-117,Shelby County,Alabama,54.6,99,2.5,52.1
AL-119,Sumter County,Alabama,55.8,85,1.7,54.1
AL-121,Talladega County,Alabama,54.4,101,2.6,51.8
AL-123,Tallapoosa County,Alabama,54.5,88,1.7,52.8
AL-125,Tuscaloosa County,Alabama,54.9,90,2,52.9
AL-127,Walker County,Alabama,53.2,88,1.8,51.4
AL-129,Washington County,Alabama,57.1,79,1.1,56
AL-131,Wilcox County,Alabama,56.7,84,1.5,55.2
AL-133,Winston County,Alabama,51.9,88,1.7,50.2
AZ-001,Apache County,Arizona,39.4,62,0.2,39.2
AZ-003,Cochise County,Arizona,51.1,65,0.4,50.7
AZ-005,Coconino County,Arizona,41.7,69,0.6,41.1
AZ-007,Gila County,Arizona,49.4,67,0.4,49
AZ-009,Graham County,Arizona,50.7,67,0.5,50.2
AZ-011,Greenlee County,Arizona,46.1,63,0.1,46
AZ-012,La Paz County,Arizona,59.4,55,-0.1,59.5
AZ-013,Maricopa County,Arizona,59.5,62,0.5,59
AZ-015,Mohave County,Arizona,50.7,52,-0.3,51
AZ-017,Navajo County,Arizona,40.2,60,0.1,40.1
AZ-019,Pima County,Arizona,57,53,-0.2,57.2
AZ-021,Pinal County,Arizona,57.9,64,0.3,57.6
AZ-023,Santa Cruz County,Arizona,51.5,55,-0.1,51.6
AZ-025,Yavapai County,Arizona,48.9,56,-0.1,49
AZ-027,Yuma County,Arizona,60.8,54,0.1,60.7
AR-001,Arkansas County,Arkansas,55.4,109,3.7,51.7
AR-003,Ashley County,Arkansas,56.5,106,3.5,53
AR-005,Baxter County,Arkansas,50.9,109,4.4,46.5
AR-007,Benton County,Arkansas,49.7,97,2.8,46.9
AR-009,Boone County,Arkansas,49.7,105,3.4,46.3
AR-011,Bradley County,Arkansas,55.6,104,3.4,52.2
AR-013,Calhoun County,Arkansas,55,99,2.8,52.2
AR-015,Carroll County,Arkansas,49.3,97,2.7,46.6
AR-017,Chicot County,Arkansas,56.9,106,3.5,53.4
AR-019,Clark County,Arkansas,54.7,105,3.2,51.5
AR-021,Clay County,Arkansas,51.3,107,3.7,47.6
AR-023,Cleburne County,Arkansas,52.6,114,4.2,48.4
AR-025,Cleveland County,Arkansas,55.2,106,3.5,51.7
AR-027,Columbia County,Arkansas,55.3,94,2.2,53.1
AR-029,Conway County,Arkansas,53.7,115,4.3,49.4
AR-031,Craighead County,Arkansas,52.4,110,3.9,48.5
AR-033,Crawford County,Arkansas,52.4,107,3.6,48.8
AR-035,Crittenden County,Arkansas,54.8,111,4.2,50.6
AR-037,Cross County,Arkansas,54.4,113,4.5,49.9
