January 2021 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,48.2,91,1.9,46.3
AL-003,Baldwin County,Alabama,52,81,1,51
AL-005,Barbour County,Alabama,48.8,79,1,47.8
AL-007,Bibb County,Alabama,45.2,75,0.9,44.3
AL-009,Blount County,Alabama,43.5,89,1.9,41.6
AL-011,Bullock County,Alabama,48.5,84,1.7,46.8
AL-013,Butler County,Alabama,49.7,92,2.2,47.5
AL-015,Calhoun County,Alabama,44.6,88,2.3,42.3
AL-017,Chambers County,Alabama,44.8,79,1.1,43.7
AL-019,Cherokee County,Alabama,43.6,92,2.2,41.4
AL-021,Chilton County,Alabama,46.5,91,1.8,44.7
AL-023,Choctaw County,Alabama,48.7,82,1.6,47.1
AL-025,Clarke County,Alabama,50.8,96,2.9,47.9
AL-027,Clay County,Alabama,44.2,85,1.4,42.8
AL-029,Cleburne County,Alabama,44.1,94,2.6,41.5
AL-031,Coffee County,Alabama,49.5,79,0.8,48.7
AL-033,Colbert County,Alabama,42.6,93,2.7,39.9
AL-035,Conecuh County,Alabama,51,91,2.3,48.7
AL-037,Coosa County,Alabama,45.8,85,1.3,44.5
AL-039,Covington County,Alabama,50,83,1.1,48.9
AL-041,Crenshaw County,Alabama,49,84,1.6,47.4
AL-043,Cullman County,Alabama,42.7,86,1.6,41.1
AL-045,Dale County,Alabama,49.8,75,0.7,49.1
AL-047,Dallas County,Alabama,48.1,82,1.3,46.8
AL-049,DeKalb County,Alabama,41.9,89,1.9,40
AL-051,Elmore County,Alabama,47.9,89,1.8,46.1
AL-053,Escambia County,Alabama,51.3,86,1.6,49.7
AL-055,Etowah County,Alabama,44.1,90,2.2,41.9
AL-057,Fayette County,Alabama,44.3,83,1.5,42.8
AL-059,Franklin County,Alabama,42.3,90,2.1,40.2
AL-061,Geneva County,Alabama,50,74,0.3,49.7
AL-063,Greene County,Alabama,45.7,72,0.5,45.2
AL-065,Hale County,Alabama,45.5,68,0.2,45.3
AL-067,Henry County,Alabama,49.8,78,0.7,49.1
AL-069,Houston County,Alabama,50.6,75,0.4,50.2
AL-071,Jackson County,Alabama,42.2,94,2.3,39.9
AL-073,Jefferson County,Alabama,44.3,84,1.2,43.1
AL-075,Lamar County,Alabama,44.2,81,1.4,42.8
AL-077,Lauderdale County,Alabama,42.3,94,2.9,39.4
AL-079,Lawrence County,Alabama,42.2,87,1.8,40.4
AL-081,Lee County,Alabama,46.4,77,0.8,45.6
AL-083,Limestone County,Alabama,42.1,90,2.2,39.9
AL-085,Lowndes County,Alabama,49.1,90,1.9,47.2
AL-087,Macon County,Alabama,47.7,81,1.2,46.5
AL-089,Madison County,Alabama,42,90,1.8,40.2
AL-091,Marengo County,Alabama,47.4,75,0.8,46.6
AL-093,Marion County,Alabama,43.1,87,1.8,41.3
AL-095,Marshall County,Alabama,43.6,93,2.6,41
AL-097,Mobile County,Alabama,51.2,76,0.7,50.5
AL-099,Monroe County,Alabama,51,94,2.6,48.4
AL-101,Montgomery County,Alabama,49.5,92,2.4,47.1
AL-103,Morgan County,Alabama,42.6,90,2,40.6
AL-105,Perry County,Alabama,46.2,75,0.6,45.6
AL-107,Pickens County,Alabama,45.1,76,1,44.1
AL-109,Pike County,Alabama,49,82,1.3,47.7
AL-111,Randolph County,Alabama,44.2,85,1.9,42.3
AL-113,Russell County,Alabama,47.8,79,0.8,47
AL-115,St. Clair County,Alabama,44.2,84,1.7,42.5
AL-117,Shelby County,Alabama,44.9,81,1.2,43.7
AL-119,Sumter County,Alabama,46.5,75,0.7,45.8
AL-121,Talladega County,Alabama,44.8,84,1.2,43.6
AL-123,Tallapoosa County,Alabama,45.2,76,0.8,44.4
AL-125,Tuscaloosa County,Alabama,44.9,75,0.7,44.2
AL-127,Walker County,Alabama,44,85,1.4,42.6
AL-129,Washington County,Alabama,51,90,2.4,48.6
AL-131,Wilcox County,Alabama,49.2,85,1.7,47.5
AL-133,Winston County,Alabama,42.3,84,1.4,40.9
AZ-001,Apache County,Arizona,30.3,61,0.6,29.7
AZ-003,Cochise County,Arizona,44.8,86,1.3,43.5
AZ-005,Coconino County,Arizona,34.2,90,2.3,31.9
AZ-007,Gila County,Arizona,44.1,105,3.2,40.9
AZ-009,Graham County,Arizona,44.3,89,1.7,42.6
AZ-011,Greenlee County,Arizona,41,100,2.6,38.4
AZ-012,La Paz County,Arizona,53.2,91,2,51.2
AZ-013,Maricopa County,Arizona,53.2,97,2.4,50.8
AZ-015,Mohave County,Arizona,44.6,95,2.3,42.3
AZ-017,Navajo County,Arizona,31.5,71,1.1,30.4
AZ-019,Pima County,Arizona,51.5,94,1.9,49.6
AZ-021,Pinal County,Arizona,52,103,2.5,49.5
AZ-023,Santa Cruz County,Arizona,45.7,84,1.4,44.3
AZ-025,Yavapai County,Arizona,43.2,91,2.3,40.9
AZ-027,Yuma County,Arizona,55,95,2.2,52.8
AR-001,Arkansas County,Arkansas,43.5,90,2.3,41.2
AR-003,Ashley County,Arkansas,45.5,86,1.9,43.6
AR-005,Baxter County,Arkansas,37.4,89,2.5,34.9
AR-007,Benton County,Arkansas,37.9,89,2.9,35
AR-009,Boone County,Arkansas,37.7,98,3,34.7
AR-011,Bradley County,Arkansas,45.1,92,2.3,42.8
AR-013,Calhoun County,Arkansas,44.6,87,1.8,42.8
AR-015,Carroll County,Arkansas,37.6,91,2.7,34.9
AR-017,Chicot County,Arkansas,45.1,81,1.3,43.8
AR-019,Clark County,Arkansas,42.9,80,1.3,41.6
AR-021,Clay County,Arkansas,38.7,90,2.8,35.9
AR-023,Cleburne County,Arkansas,39.4,86,1.9,37.5
AR-025,Cleveland County,Arkansas,43.4,80,1.4,42
AR-027,Columbia County,Arkansas,44.6,75,0.8,43.8
AR-029,Conway County,Arkansas,40.8,91,2.2,38.6
AR-031,Craighead County,Arkansas,39.7,92,2.7,37
AR-033,Crawford County,Arkansas,40.4,97,2.9,37.5
AR-035,Crittenden County,Arkansas,42.1,95,2.7,39.4
AR-037,Cross County,Arkansas,40.8,84,2,38.8
AR-039,Dallas County,Arkansas,43.1,76,1.1,42
AR-041,Desha County,Arkansas,44.1,85,1.8,42.3
AR-043,Drew County,Arkansas,44.6,86,1.9,42.7
AR-045,Faulkner County,Arkansas,40.4,74,1.2,39.2
AR-047,Franklin County,Arkansas,40,97,2.5,37.5
AR-049,Fulton County,Arkansas,37.6,101,3.4,34.2
AR-051,Garland County,Arkansas,41.9,85,1.8,40.1
AR-053,Grant County,Arkansas,42.5,70,0.9,41.6
AR-055,Greene County,Arkansas,39.2,93,2.9,36.3
AR-057,Hempstead County,Arkansas,43.9,86,1.6,42.3
AR-059,Hot Spring County,Arkansas,42.5,76,1.3,41.2
AR-061,Howard County,Arkansas,42.5,83,1.5,41
AR-063,Independence County,Arkansas,38.9,87,2.1,36.8
AR-065,Izard County,Arkansas,37.9,88,2.5,35.4
AR-067,Jackson County,Arkansas,39.4,83,2,37.4
AR-069,Jefferson County,Arkansas,42.8,77,1.3,41.5
AR-071,Johnson County,Arkansas,39.2,93,2.3,36.9
AR-073,Lafayette County,Arkansas,45.5,87,1.8,43.7
AR-075,Lawrence County,Arkansas,38.6,88,2.4,36.2
AR-077,Lee County,Arkansas,43.2,97,3,40.2
AR-079,Lincoln County,Arkansas,43.8,86,1.8,42
AR-081,Little River County,Arkansas,44.7,94,2.2,42.5
AR-083,Logan County,Arkansas,40.6,89,2.1,38.5
AR-085,Lonoke County,Arkansas,42.1,84,1.6,40.5
AR-087,Madison County,Arkansas,37.6,90,2.6,35
AR-089,Marion County,Arkansas,37.7,97,2.9,34.8
AR-091,Miller County,Arkansas,46,91,2.2,43.8
AR-093,Mississippi County,Arkansas,41,97,3.1,37.9
AR-095,Monroe County,Arkansas,43.3,96,2.9,40.4
AR-097,Montgomery County,Arkansas,41.5,90,1.9,39.6
AR-099,Nevada County,Arkansas,44,80,1.5,42.5
AR-101,Newton County,Arkansas,37.3,92,2.5,34.8
AR-103,Ouachita County,Arkansas,44.2,76,1.1,43.1
AR-105,Perry County,Arkansas,41.5,90,2,39.5
AR-107,Phillips County,Arkansas,43.7,96,2.9,40.8
AR-109,Pike County,Arkansas,42,79,1.2,40.8
AR-111,Poinsett County,Arkansas,40.2,92,2.4,37.8
AR-113,Polk County,Arkansas,41,94,2.1,38.9
AR-115,Pope County,Arkansas,39.7,92,2.3,37.4
AR-117,Prairie County,Arkansas,42.7,92,2.4,40.3
AR-119,Pulaski County,Arkansas,41.8,76,1.4,40.4
AR-121,Randolph County,Arkansas,38.5,96,3.1,35.4
AR-123,St. Francis County,Arkansas,42.2,93,2.6,39.6
AR-125,Saline County,Arkansas,41.8,78,1.3,40.5
AR-127,Scott County,Arkansas,41,94,2.3,38.7
AR-129,Searcy County,Arkansas,37.5,91,2.2,35.3
AR-131,Sebastian County,Arkansas,41.4,97,2.7,38.7
AR-133,Sevier County,Arkansas,43.5,96,2.2,41.3
AR-135,Sharp County,Arkansas,37.8,91,2.7,35.1
AR-137,Stone County,Arkansas,38.4,88,2.4,36
AR-139,Union County,Arkansas,45.4,86,1.7,43.7
