May 2000 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,75.1,122,3.7,71.4
AL-003,Baldwin County,Alabama,76.8,123,3.3,73.5
AL-005,Barbour County,Alabama,75.7,123,3.4,72.3
AL-007,Bibb County,Alabama,73.7,117,3.3,70.4
AL-009,Blount County,Alabama,72,115,3.5,68.5
AL-011,Bullock County,Alabama,74.9,121,3.2,71.7
AL-013,Butler County,Alabama,74.9,119,3,71.9
AL-015,Calhoun County,Alabama,72.1,120,3.3,68.8
AL-017,Chambers County,Alabama,72.6,120,3.4,69.2
AL-019,Cherokee County,Alabama,71.4,108,2.7,68.7
AL-021,Chilton County,Alabama,73.6,118,3.3,70.3
AL-023,Choctaw County,Alabama,75.2,119,3.3,71.9
AL-025,Clarke County,Alabama,75.5,121,3.4,72.1
AL-027,Clay County,Alabama,71.5,116,3.2,68.3
AL-029,Cleburne County,Alabama,70.7,117,3,67.7
AL-031,Coffee County,Alabama,75.9,120,3.1,72.8
AL-033,Colbert County,Alabama,71.6,120,3.5,68.1
AL-035,Conecuh County,Alabama,75.5,120,2.9,72.6
AL-037,Coosa County,Alabama,73.2,121,3.5,69.7
AL-039,Covington County,Alabama,75.2,114,2.4,72.8
AL-041,Crenshaw County,Alabama,74.9,121,3.1,71.8
AL-043,Cullman County,Alabama,71.6,114,3.4,68.2
AL-045,Dale County,Alabama,76.6,122,3.5,73.1
AL-047,Dallas County,Alabama,75.4,121,3.6,71.8
AL-049,DeKalb County,Alabama,69.9,105,2.6,67.3
AL-051,Elmore County,Alabama,74.8,121,3.6,71.2
AL-053,Escambia County,Alabama,75.9,120,2.9,73
AL-055,Etowah County,Alabama,72.2,116,3.4,68.8
AL-057,Fayette County,Alabama,73.1,115,3.3,69.8
AL-059,Franklin County,Alabama,71.3,119,3.3,68
AL-061,Geneva County,Alabama,76.2,118,2.8,73.4
AL-063,Greene County,Alabama,74.6,118,3,71.6
AL-065,Hale County,Alabama,74.5,118,3.1,71.4
AL-067,Henry County,Alabama,76.7,122,3.5,73.2
AL-069,Houston County,Alabama,77.4,122,3.4,74
AL-071,Jackson County,Alabama,70.4,111,2.9,67.5
AL-073,Jefferson County,Alabama,73.3,118,3.7,69.6
AL-075,Lamar County,Alabama,73.5,120,3.6,69.9
AL-077,Lauderdale County,Alabama,71.2,118,3.5,67.7
AL-079,Lawrence County,Alabama,71.6,120,3.4,68.2
AL-081,Lee County,Alabama,73.8,120,3.3,70.5
AL-083,Limestone County,Alabama,71.5,116,3.5,68
AL-085,Lowndes County,Alabama,75.6,122,3.6,72
AL-087,Macon County,Alabama,75,121,3.4,71.6
AL-089,Madison County,Alabama,71.3,116,3.3,68
AL-091,Marengo County,Alabama,75.4,121,3.6,71.8
AL-093,Marion County,Alabama,72,118,3.3,68.7
AL-095,Marshall County,Alabama,71.6,116,3.3,68.3
AL-097,Mobile County,Alabama,76.4,120,3.2,73.2
AL-099,Monroe County,Alabama,75.6,119,3.3,72.3
AL-101,Montgomery County,Alabama,75.4,121,3.5,71.9
AL-103,Morgan County,Alabama,71.7,117,3.4,68.3
AL-105,Perry County,Alabama,74.6,119,3.4,71.2
AL-107,Pickens County,Alabama,74.1,118,3.2,70.9
AL-109,Pike County,Alabama,75.4,122,3.3,72.1
AL-111,Randolph County,Alabama,71.5,118,3.3,68.2
AL-113,Russell County,Alabama,75,120,3.3,71.7
AL-115,St. Clair County,Alabama,72.4,118,3.5,68.9
AL-117,Shelby County,Alabama,73.2,120,3.6,69.6
AL-119,Sumter County,Alabama,74.9,119,3.3,71.6
AL-121,Talladega County,Alabama,72.6,118,3.3,69.3
AL-123,Tallapoosa County,Alabama,73.3,122,3.6,69.7
AL-125,Tuscaloosa County,Alabama,73.9,116,3.1,70.8
AL-127,Walker County,Alabama,72.9,119,3.5,69.4
AL-129,Washington County,Alabama,75.9,122,3.3,72.6
AL-131,Wilcox County,Alabama,75.5,119,3.5,72
AL-133,Winston County,Alabama,71.3,116,3.2,68.1
AZ-001,Apache County,Arizona,61.4,128,5.3,56.1
AZ-003,Cochise County,Arizona,72.3,129,6,66.3
AZ-005,Coconino County,Arizona,64,128,6.1,57.9
AZ-007,Gila County,Arizona,70.3,129,6.6,63.7
AZ-009,Graham County,Arizona,72.4,129,6.3,66.1
AZ-011,Greenlee County,Arizona,67.4,129,6,61.4
AZ-012,La Paz County,Arizona,82.1,125,6.3,75.8
AZ-013,Maricopa County,Arizona,80.6,124,6.1,74.5
AZ-015,Mohave County,Arizona,73.6,125,6.6,67
AZ-017,Navajo County,Arizona,63.5,129,5.8,57.7
AZ-019,Pima County,Arizona,77.9,129,6.3,71.6
AZ-021,Pinal County,Arizona,79.8,128,6.4,73.4
AZ-023,Santa Cruz County,Arizona,70.9,129,6.2,64.7
AZ-025,Yavapai County,Arizona,69.5,128,6.5,63
AZ-027,Yuma County,Arizona,81.7,123,6,75.7
AR-001,Arkansas County,Arkansas,72.9,103,2.3,70.6
AR-003,Ashley County,Arkansas,73.5,103,2.4,71.1
AR-005,Baxter County,Arkansas,67.7,99,2.2,65.5
AR-007,Benton County,Arkansas,67.8,109,2.3,65.5
AR-009,Boone County,Arkansas,67.4,103,2.5,64.9
AR-011,Bradley County,Arkansas,73.1,105,2.4,70.7
AR-013,Calhoun County,Arkansas,72.6,102,2,70.6
AR-015,Carroll County,Arkansas,67.3,105,2.3,65
AR-017,Chicot County,Arkansas,74,102,2.2,71.8
AR-019,Clark County,Arkansas,72,102,2,70
AR-021,Clay County,Arkansas,70,99,2,68
AR-023,Cleburne County,Arkansas,69.3,106,2.4,66.9
AR-025,Cleveland County,Arkansas,72.6,104,2.2,70.4
AR-027,Columbia County,Arkansas,72.9,101,1.9,71
AR-029,Conway County,Arkansas,70.5,103,2,68.5
AR-031,Craighead County,Arkansas,70.8,103,2.2,68.6
AR-033,Crawford County,Arkansas,69.8,110,2.5,67.3
AR-035,Crittenden County,Arkansas,73.1,109,2.8,70.3
AR-037,Cross County,Arkansas,72,100,2.2,69.8
AR-039,Dallas County,Arkansas,72.3,105,2.2,70.1
AR-041,Desha County,Arkansas,73.5,104,2.4,71.1
AR-043,Drew County,Arkansas,73.3,103,2.4,70.9
AR-045,Faulkner County,Arkansas,71,104,2.3,68.7
AR-047,Franklin County,Arkansas,69.8,110,2.6,67.2
AR-049,Fulton County,Arkansas,67.6,106,2.5,65.1
AR-051,Garland County,Arkansas,70,88,1.3,68.7
AR-053,Grant County,Arkansas,72.4,108,2.3,70.1
AR-055,Greene County,Arkansas,70.2,98,2,68.2
AR-057,Hempstead County,Arkansas,72.2,102,1.9,70.3
AR-059,Hot Spring County,Arkansas,71.4,99,1.8,69.6
AR-061,Howard County,Arkansas,70.8,101,1.8,69
AR-063,Independence County,Arkansas,69.6,106,2.4,67.2
AR-065,Izard County,Arkansas,68.2,104,2.3,65.9
