February 2010 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,41.6,7,-7.6,49.2
AL-003,Baldwin County,Alabama,45.3,4,-8.3,53.6
AL-005,Barbour County,Alabama,42.7,5,-7.9,50.6
AL-007,Bibb County,Alabama,40.6,8,-6.7,47.3
AL-009,Blount County,Alabama,37.7,11,-6.8,44.5
AL-011,Bullock County,Alabama,42,6,-7.7,49.7
AL-013,Butler County,Alabama,42.2,5,-8.3,50.5
AL-015,Calhoun County,Alabama,38.3,8,-7,45.3
AL-017,Chambers County,Alabama,39.6,6,-6.9,46.5
AL-019,Cherokee County,Alabama,37.7,10,-6.7,44.4
AL-021,Chilton County,Alabama,40.9,7,-6.7,47.6
AL-023,Choctaw County,Alabama,42.1,7,-8,50.1
AL-025,Clarke County,Alabama,42.4,7,-8.4,50.8
AL-027,Clay County,Alabama,38.5,7,-7.2,45.7
AL-029,Cleburne County,Alabama,37.7,8,-6.7,44.4
AL-031,Coffee County,Alabama,43.5,5,-8.1,51.6
AL-033,Colbert County,Alabama,36.1,10,-6.8,42.9
AL-035,Conecuh County,Alabama,42.8,3,-8.9,51.7
AL-037,Coosa County,Alabama,40,6,-7.4,47.4
AL-039,Covington County,Alabama,43.3,5,-8.6,51.9
AL-041,Crenshaw County,Alabama,42.1,5,-8.3,50.4
AL-043,Cullman County,Alabama,37,10,-7,44
AL-045,Dale County,Alabama,43.7,4,-8.2,51.9
AL-047,Dallas County,Alabama,41.9,7,-7.8,49.7
AL-049,DeKalb County,Alabama,36.1,10,-6.8,42.9
AL-051,Elmore County,Alabama,41.4,6,-7.6,49
AL-053,Escambia County,Alabama,43.7,3,-8.9,52.6
AL-055,Etowah County,Alabama,37.6,8,-7.2,44.8
AL-057,Fayette County,Alabama,39.1,9,-6.7,45.8
AL-059,Franklin County,Alabama,36,11,-7.2,43.2
AL-061,Geneva County,Alabama,44.4,4,-8.1,52.5
AL-063,Greene County,Alabama,41.5,9,-6.7,48.2
AL-065,Hale County,Alabama,42,11,-6.2,48.2
AL-067,Henry County,Alabama,43.8,4,-7.9,51.7
AL-069,Houston County,Alabama,44.5,4,-8.4,52.9
AL-071,Jackson County,Alabama,35.9,10,-6.9,42.8
AL-073,Jefferson County,Alabama,39.2,10,-6.8,46
AL-075,Lamar County,Alabama,39.1,9,-6.8,45.9
AL-077,Lauderdale County,Alabama,35.9,10,-6.5,42.4
AL-079,Lawrence County,Alabama,36.2,10,-7.1,43.3
AL-081,Lee County,Alabama,41.1,6,-7.1,48.2
AL-083,Limestone County,Alabama,36.4,12,-6.5,42.9
AL-085,Lowndes County,Alabama,42.2,6,-8,50.2
AL-087,Macon County,Alabama,41.9,6,-7.5,49.4
AL-089,Madison County,Alabama,36.3,10,-6.8,43.1
AL-091,Marengo County,Alabama,42.1,7,-7.4,49.5
AL-093,Marion County,Alabama,37.2,9,-7.1,44.3
AL-095,Marshall County,Alabama,37.1,10,-6.9,44
AL-097,Mobile County,Alabama,45.3,5,-7.9,53.2
AL-099,Monroe County,Alabama,42.6,4,-8.6,51.2
AL-101,Montgomery County,Alabama,42.2,6,-7.8,50
AL-103,Morgan County,Alabama,36.7,11,-6.9,43.6
AL-105,Perry County,Alabama,41.5,8,-7,48.5
AL-107,Pickens County,Alabama,40.2,9,-6.9,47.1
AL-109,Pike County,Alabama,42.3,5,-8.3,50.6
AL-111,Randolph County,Alabama,38.4,8,-6.8,45.2
AL-113,Russell County,Alabama,42.5,6,-7.1,49.6
AL-115,St. Clair County,Alabama,38.5,10,-7,45.5
AL-117,Shelby County,Alabama,39.7,8,-7,46.7
AL-119,Sumter County,Alabama,41.6,8,-7.3,48.9
AL-121,Talladega County,Alabama,39.3,7,-7.3,46.6
AL-123,Tallapoosa County,Alabama,39.7,6,-7.6,47.3
AL-125,Tuscaloosa County,Alabama,40.5,9,-6.6,47.1
AL-127,Walker County,Alabama,38.8,10,-6.7,45.5
AL-129,Washington County,Alabama,43.2,6,-8.4,51.6
AL-131,Wilcox County,Alabama,42.3,7,-8,50.3
AL-133,Winston County,Alabama,36.6,9,-7.2,43.8
AZ-001,Apache County,Arizona,32.6,36,-1.9,34.5
AZ-003,Cochise County,Arizona,45.8,42,-1.1,46.9
AZ-005,Coconino County,Arizona,35.9,51,-0.6,36.5
AZ-007,Gila County,Arizona,43.9,55,-0.4,44.3
AZ-009,Graham County,Arizona,44.4,36,-1.7,46.1
AZ-011,Greenlee County,Arizona,40.4,39,-1.6,42
AZ-012,La Paz County,Arizona,56.5,75,0.9,55.6
AZ-013,Maricopa County,Arizona,55.7,76,1,54.7
AZ-015,Mohave County,Arizona,46.3,58,0.1,46.2
AZ-017,Navajo County,Arizona,34.1,37,-1.7,35.8
AZ-019,Pima County,Arizona,52.5,64,-0.2,52.7
AZ-021,Pinal County,Arizona,53.2,68,0,53.2
AZ-023,Santa Cruz County,Arizona,46.1,45,-0.8,46.9
AZ-025,Yavapai County,Arizona,44.4,64,0.3,44.1
AZ-027,Yuma County,Arizona,58.2,83,1.3,56.9
AR-001,Arkansas County,Arkansas,38.1,12,-6.8,44.9
AR-003,Ashley County,Arkansas,40.3,11,-7,47.3
AR-005,Baxter County,Arkansas,33.4,16,-5.4,38.8
AR-007,Benton County,Arkansas,32.4,12,-6.7,39.1
AR-009,Boone County,Arkansas,32.4,15,-6.2,38.6
AR-011,Bradley County,Arkansas,39.7,10,-6.9,46.6
AR-013,Calhoun County,Arkansas,39.4,9,-7.3,46.7
AR-015,Carroll County,Arkansas,32.5,15,-6.3,38.8
AR-017,Chicot County,Arkansas,39.9,5,-7.6,47.5
AR-019,Clark County,Arkansas,38.8,8,-6.8,45.6
AR-021,Clay County,Arkansas,34,17,-5.7,39.7
AR-023,Cleburne County,Arkansas,34.6,13,-6.6,41.2
AR-025,Cleveland County,Arkansas,38.8,9,-7.1,45.9
AR-027,Columbia County,Arkansas,40.4,8,-7.2,47.6
AR-029,Conway County,Arkansas,36.3,13,-6.3,42.6
AR-031,Craighead County,Arkansas,34.7,15,-6.1,40.8
AR-033,Crawford County,Arkansas,35.9,15,-5.8,41.7
AR-035,Crittenden County,Arkansas,36,13,-7.1,43.1
AR-037,Cross County,Arkansas,35.6,14,-7,42.6
AR-039,Dallas County,Arkansas,38.7,9,-7.2,45.9
AR-041,Desha County,Arkansas,38.6,7,-7.5,46.1
AR-043,Drew County,Arkansas,39.3,9,-7.2,46.5
AR-045,Faulkner County,Arkansas,36.2,11,-6.9,43.1
AR-047,Franklin County,Arkansas,35.4,11,-6.2,41.6
AR-049,Fulton County,Arkansas,32.8,18,-5.3,38.1
AR-051,Garland County,Arkansas,37.4,10,-6.5,43.9
AR-053,Grant County,Arkansas,38.5,9,-6.9,45.4
AR-055,Greene County,Arkansas,34.3,15,-5.9,40.2
