RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31
394561,69,"El Paso, TX",msa,TX,989.9795664523856,992.1418183751013,991.5618569049267,992.5282692765035,995.60260459997,1000.432127441824,1003.0439229668201,1002.5395492620652,1002.6576399813283,998.5017249237584,993.863941124417,992.0601692171074,992.4144055173729,995.565224583001,996.5295009857145,1001.5745333490228,1004.5995794664942,1003.6756851070428,998.2179785622099,994.0528556686058,989.3008838734597,982.5034916607252,976.6674800700505,974.7783312163996,981.8814580480945,991.9661334171215,1002.3823947720826,1007.63146883222,1008.4331828932332,1010.7440225597351,1011.2899144913912,1012.1942213211041,1009.7161294136993,1009.5190816469341,1008.723909421921,1007.7718487310725,1008.0206790623849,1011.7364243490755,1016.9072461285347,1021.0144896448064,1025.0199063808827,1029.648602433299,1032.969760480849,1034.4733929222907,1034.0199607412594,1035.38091586175,1035.6976536809677,1037.1000235851154,1037.8763169137098,1039.681391087729,1043.5814487799528,1047.33488475844,1053.751882285952,1058.8532860539563,1064.7542584212702,1066.684836704079,1068.0148248862295,1066.4143724962996,1067.4997423502473,1069.5076345125026,1074.7358617775378,1081.249765503404,1088.9120817827138,1096.4754070775791,1103.148310472294,1111.3842435371623,1125.6361105535639,1134.740758379944,1140.056618269549,1140.9701849734768,1144.6084114389155,1150.0729540644916,1152.3361002299205,1159.9572845491466,1169.3389669804167,1187.7220628561793,1205.537233029694,1217.4685579792847,1233.6172829826141,1245.2803430738848,1263.8452041691528,1271.9159767590281,1279.3601713309097,1291.1784476153534,1304.0929986345748,1334.1782897674354,1348.1334167728005,1363.633949283348,1380.0082959739054,1410.0152365221577,1429.1420520930662,1428.4919440608633,1426.230470672791,1425.8319571876225,1430.6029239204004,1427.8652945543176,1437.0474512922935,1448.9565103390712,1463.4574811659302,1473.9736464550715,1474.5165717661348,1482.5161649820084,1485.610777636659,1494.5782577542939,1493.9283622718935,1501.2731130271686,1498.3181331496378,1498.684692520809,1497.6946693530617
394318,70,"Allentown, PA",msa,PA,1030.5952499930763,1028.8257642865262,1026.6854569123818,1027.0410708979562,1027.894770144497,1038.5168864456216,1043.807444773387,1049.4524233582852,1048.099910687828,1051.6369296206883,1050.3066027020818,1048.1064418165536,1051.9093799259476,1057.0325435042027,1059.4988510646,1058.9495220414537,1059.7010019896516,1069.7101553896907,1074.2717738264512,1077.4794929584873,1073.2473263352,1071.0572172212378,1074.1751715084263,1076.3280705899926,1080.61346147497,1085.9477952897462,1098.3519435921157,1100.0617259790117,1108.187485599208,1105.0811492790447,1108.624902206887,1107.7696358140868,1111.9003871123043,1117.3280398048846,1119.1761976022863,1115.8055646876928,1118.4924696832463,1123.0647001973687,1134.6274881193106,1140.3307231781432,1146.5972686369657,1145.9393048069423,1151.7137249152843,1155.2755280413567,1161.0683392514445,1158.0755651613415,1156.8775007313661,1154.464040277114,1155.122757889422,1157.193955646353,1168.4118163187718,1182.3208847701624,1192.3985147102367,1194.3458019516522,1195.7041330243558,1197.0394567052624,1203.545960891412,1200.6758877799316,1206.6147149923515,1205.1105089255852,1215.121817752148,1218.961497714656,1225.431632036311,1226.8496408418318,1227.1026123267693,1229.7869813848706,1239.9128916783163,1255.299644014171,1272.2739126568194,1287.0101882705517,1298.4006839692734,1309.069420836856,1310.3574640190013,1311.3859818752435,1323.4757542482066,1346.2234171261853,1379.0437917571498,1406.7094294931028,1434.9536348591937,1458.1858696259287,1465.35520996598,1476.7854860756909,1482.2755574381586,1502.5013422652553,1515.6052223017991,1529.0507473633331,1538.8073621832025,1550.6505401104612,1566.2963760594691,1580.9561091423616,1585.1672984046807,1586.774954353983,1584.2634711783246,1576.8000568712055,1570.8548525897572,1569.994227129239,1586.8127307601007,1603.8752974147985,1619.9169379344605,1625.5367312332014,1630.8054999381536,1632.342314162182,1644.285655415827,1654.9338588274036,1663.1028597165944,1664.717552454126,1657.4054111493313,1656.9091358737894,1652.1504884004887
394952,71,"Oxnard, CA",msa,CA,1829.500366602222,1835.0207921744266,1836.705775859905,1856.0440309135492,1879.969655176568,1889.013576765536,1895.775224891816,1902.5992150399493,1912.415251271755,1919.1592051115574,1918.3755377753682,1908.9754709913364,1909.2692946498312,1911.4865977644722,1927.1629901044116,1941.578782455248,1952.8499272160448,1974.7063759248347,1988.4226088995858,2004.7398127087336,1997.9386031957151,1997.4363673948237,1994.0880324450034,1993.51798585032,1996.6900515922487,2007.1249795983601,2035.7757329586398,2050.8606450128727,2066.586739149634,2062.127676784982,2077.6793493028094,2085.15066526115,2100.813206527617,2100.3949359264907,2097.667972281471,2107.5385524377793,2114.1424005429235,2138.3573715304115,2142.5305937286525,2155.2400274419233,2158.3113528575227,2166.3780777641823,2174.6880611856172,2184.9982697564997,2189.5818121900943,2193.263090626173,2192.195790229327,2202.504449683125,2210.2827646746214,2216.9532927223304,2224.846849719334,2227.3143887521455,2230.1476438032014,2240.8508215932347,2247.6742964540995,2262.452117808046,2250.8699655502746,2248.4541227622203,2240.5081794811513,2247.843578070019,2261.9985008892163,2276.9020526778345,2282.2564317874285,2279.828747259492,2270.5475330117997,2276.853556113029,2281.8870084832593,2303.826163434095,2322.9559964685195,2345.4075977013435,2361.564706641408,2379.067131392288,2394.4600819203933,2409.0675116683237,2434.2893941616067,2470.9058007372832,2501.323993703796,2535.8695130432843,2568.374636719328,2599.13971751902,2632.391881411965,2653.9677866978645,2686.5582011332663,2708.8371595203544,2728.031151115896,2760.295223893721,2772.3486469154004,2795.6010627351247,2806.7023762471567,2818.729240832983,2825.124022347111,2829.1630695558065,2830.245114745699,2832.2725287070575,2830.549698115425,2823.997633842535,2821.974572900939,2815.2933219648635,2843.890391920209,2873.8894769012163,2889.0777147714643,2880.6996498240424,2888.446036236955,2907.1963150834313,2922.361517727583,2920.815263599047,2930.61049428082,2930.36854018507,2940.3731187257395
394486,72,"Columbia, SC",msa,SC,897.0752814308584,896.7328444653585,916.9200363195886,926.934098591317,931.7881847251793,931.7522157256111,935.6678679202845,936.4099979725703,934.5730989322392,933.1535841542893,936.2159846347885,939.3776967094079,941.275315808767,943.6184930997994,949.0496419758666,955.8292152749982,960.0679569783375,961.3926400664058,964.0594581115183,965.5962387233816,965.5149381122284,961.4641902632404,959.9555887165982,959.0962502649612,959.718253877878,968.2531880989656,979.025477226355,988.6929761822652,988.7792055074021,991.6274052672545,995.787611362609,998.1396580542182,994.9532427562422,993.4551562175336,992.8424913516911,997.9259611890337,1001.5404220626542,1012.4859272878282,1020.4921180634437,1027.976119875668,1028.865637990188,1032.6967964720998,1033.6133927155406,1039.814971038807,1038.8408698846556,1038.5352688331238,1037.9744662996338,1041.8769004579167,1046.6687008537772,1052.5166039262297,1060.4214545545306,1070.9044081738066,1077.5205840694832,1084.0901071518524,1086.8140107341496,1082.473525834937,1077.9538072772284,1072.9647356760358,1079.5916169476554,1080.7793421441174,1090.266021229439,1093.3536165497635,1104.8252113735261,1107.4385057200084,1117.2114415531937,1125.6211793797338,1135.7207834633775,1135.9989826410958,1136.02739871204,1136.7898614920753,1142.0735441152383,1146.1886850870676,1157.1362614952827,1167.0809963638458,1179.8534350381597,1192.476525673658,1212.9414771048364,1238.5268280073099,1261.940618639932,1283.4823408428906,1291.4017708126548,1299.9701436250189,1308.7585897022864,1316.1219796607052,1322.0261016661088,1324.0251837482617,1340.305057120355,1358.4255138867823,1383.426119937199,1394.8260628296482,1413.0942250751395,1414.661515600151,1424.178462705182,1418.903826814914,1417.3889755475113,1416.2380864492927,1417.2097144626746,1429.54146916085,1441.9249557088667,1468.0666076201846,1485.7303464315985,1499.6571496969996,1511.11706068076,1518.076693608185,1525.6032567680138,1521.00252513955,1518.0361981052465,1520.1452456483523,1524.0589520235862
753906,73,"North Port, FL",msa,FL,1287.222198838118,1291.2906017197377,1279.5120687638334,1274.9885665066472,1280.500364658527,1289.5035125457543,1302.7505797748306,1305.567548750793,1319.3943680078937,1335.8368241195192,1350.6879529035755,1354.1189561430847,1351.7319926588107,1354.9553543403226,1355.2119111694856,1348.9837040784714,1342.8762788242432,1344.3862995521397,1351.931457315662,1349.4877235391057,1352.735615614469,1359.7596298496476,1382.9681124070928,1398.1533869114353,1395.341560708333,1387.3578771417874,1391.0661068840207,1403.9171616515443,1400.8320098254862,1397.3664011531494,1390.9284113357837,1400.281128462845,1412.8689282493979,1426.7070453953438,1437.2558731882577,1446.875321040233,1454.5940058966203,1459.8435624491074,1452.984187247897,1444.8133404219286,1440.4149808126294,1440.1618650654987,1451.386347596957,1462.3295384971457,1472.2918514494465,1480.0070052433844,1493.6917231025348,1505.476255455131,1512.7259810766755,1510.4732752860998,1509.7526337545553,1502.790599174565,1497.1437416852857,1501.2961142685263,1512.344484992953,1530.6058129390167,1536.9952378552882,1550.951173747733,1562.1569957682968,1574.1586364300113,1573.9212068187564,1563.9606326921719,1552.528118320899,1539.8629056261857,1537.3551487383604,1538.425674273871,1555.9539584798028,1568.1108233587538,1589.4960978083088,1615.580589354276,1657.9056787282689,1687.3871109240145,1681.1477602485975,1665.6428208344548,1675.9283741588577,1708.5214341791357,1759.3204071527277,1815.1463707816051,1895.645050074775,1968.1749837039958,2031.701515924882,2082.1348450698188,2135.7408983562286,2167.826084232456,2196.5890933779933,2192.108492397,2194.489127364735,2213.612684160629,2235.3962007546047,2268.2322105291087,2266.6384062476636,2252.4004641313054,2254.974707646347,2273.2695839529024,2330.492638297813,2351.5666842999144,2375.787084047264,2374.316927268935,2374.7064015880405,2368.1476721147924,2355.010144064745,2346.4437785339474,2335.81034121429,2336.8556978875713,2342.8112707565438,2352.2051479371444,2372.5720961466855,2376.3088343642494,2377.3494886893022
845158,74,"Dayton, OH",msa,OH,740.7773523639407,739.3064267633929,740.2571548400196,746.0719778161357,755.0278238143212,758.8938380904092,763.0673215223269,762.2006839086179,762.560610899408,760.8472092767557,762.0583542474308,763.6549591384141,765.0680431117812,770.3928639621431,778.8202465913505,784.0204827463359,790.5142460343753,793.6881319442473,801.8211145317671,797.6669229069314,790.6646171292405,780.6255402005469,781.6403808648786,778.1358916911954,784.6195907768476,787.2177243858526,799.5196234760277,802.2963996660297,811.0766243111154,815.859226736749,824.5467194934905,822.0748371252874,823.1068321375704,818.7635792320282,819.7417490956965,819.2268241695238,821.3025779173838,825.2390146679804,831.5329536043571,839.2996975854604,845.4564271460109,849.2900924902334,848.947337020642,851.6863443389867,855.2528996151958,857.9117449432979,858.9251448755863,858.996068812763,861.9102846690303,863.3697568823484,869.675090703913,873.459772363385,880.9872676531638,882.3869272772316,889.8554969023409,894.569769576107,901.6699295756257,902.0399218880372,905.1723513792116,903.4934117352531,906.2954134835577,911.279270001317,919.914031748733,926.1657605150119,930.909532706605,935.6495106912462,943.9748075877819,947.6795662058242,947.8966376369854,949.4980099743458,952.7134567122346,958.3344976052309,960.7126491278109,968.0961908789856,979.2234337650109,991.2969518287903,998.4026970626521,1011.5624554714306,1026.1530829140768,1040.2894169950291,1056.4372145012833,1063.2493838676994,1069.9293038122325,1068.0579098993446,1071.1606092497038,1081.2226111638538,1090.093624030982,1103.435380185864,1113.9603144933521,1126.561209082334,1137.9688524302078,1141.3777887214142,1148.2865376622663,1152.3520119675477,1158.9292945888371,1153.5333236924498,1157.5343062287134,1158.4278947541313,1164.6163978190946,1169.0192090965888,1181.5650137619316,1191.625124491618,1199.899249107501,1205.3655221909946,1216.208829150864,1224.5265974409613,1228.678454587948,1229.1691423708198,1234.3198653198654
394457,75,"Charleston, SC",msa,SC,1144.2722029655663,1151.5181692962376,1161.185859537391,1159.5725009251123,1169.1975616741333,1178.0255374749063,1190.5248391313119,1191.0035162309312,1192.2222821648497,1192.3252577410842,1196.1072876117196,1197.161666687791,1202.4431745227218,1209.085281632796,1218.75425501874,1227.0848146174712,1239.3567789542794,1252.4577997789436,1259.4354350876504,1256.2628514007527,1255.6709944153856,1252.1049383422599,1253.3906245933547,1247.2227153987758,1257.5697288154636,1266.299231169375,1278.8827182202676,1286.4454901256984,1296.866867161781,1303.0284683822447,1306.4423154092692,1305.036642905127,1307.9308833909759,1307.5517964638925,1312.39690315652,1311.6951099076036,1315.7398760043504,1325.0058452438238,1333.24611547995,1340.9486931154563,1340.028619500593,1345.5395288862876,1351.6323286952816,1356.377746902881,1358.0384950441487,1357.4699756439413,1355.232015798898,1353.6715043076445,1357.5092646134015,1365.8085834982928,1379.328193149475,1383.5995536917114,1395.992012747935,1400.6580634695883,1408.1302536003288,1405.5685513469055,1407.3104750583636,1412.5002081843895,1413.510081202651,1413.46192224909,1417.6773816810348,1424.4918118290518,1432.7977791962614,1420.2575375099705,1413.60209483997,1413.3012816701735,1427.5852136181445,1438.2540059133842,1444.247848884517,1446.869344212876,1451.59238366735,1449.6767196323299,1462.9646411742426,1475.239098888449,1497.4324045901258,1511.5905574062224,1538.8790238482181,1571.6539821323668,1607.7565234759766,1643.9300038851336,1661.5316485523758,1674.5646480319942,1679.078182715059,1692.879383801644,1701.550144440395,1714.5291835405762,1734.030381155557,1769.4882993885458,1813.2088781161167,1852.7513058749225,1884.8143063498849,1899.5361521613445,1907.9085747807762,1908.1283373819776,1903.9794261597128,1900.6013736374393,1899.9339874281177,1915.936715771063,1939.3138429761834,1961.9383878008477,1986.5725068307513,2001.994926454238,2026.7714227835388,2028.297798173244,2030.9317618041323,2022.3561410919613,2015.6029568066867,2020.0491132688874,2031.0577942641576
394648,76,"Greensboro, NC",msa,NC,836.2744895984977,839.680737975771,842.4034398912933,850.072987565407,855.6844618314236,858.6302721133648,859.7599877294367,856.345867404392,859.6506750987102,860.6525022851002,866.4990348572597,865.9666966951532,867.2007493544519,870.8176544350035,871.8835559448618,874.8282989165826,876.9713307112506,881.5680115451174,885.3269347669923,888.0797447527389,891.64908271548,888.7860528401827,887.1040025877381,887.0213606821005,889.3482473865172,893.8413749727517,902.1153025946057,909.2767939622595,914.3326959913792,915.1431155978643,921.1769869215681,922.0320527114258,921.8602597463876,920.7064872093172,917.6138969544573,918.003190269542,916.3723263269023,923.8395562830669,930.6215815036029,942.8334375634527,947.3079631604718,950.7989176747706,952.6219301072376,954.8416143765762,958.3138899227819,959.8210117188032,962.4861501348876,961.1875528934618,966.1119724595326,968.1005588913583,974.8725904274586,979.7653266256345,990.5707271746559,998.9316651156405,1003.4416753806546,1005.0984989789591,1005.2762943830577,1007.8602320709435,1013.305930331971,1015.1368421017681,1018.0935337863291,1018.173652387124,1023.2951060930384,1028.4520404712453,1035.8835884633534,1047.2449804739513,1053.9283011401499,1068.2232135449035,1075.4466090916612,1080.6624122254602,1080.0044113214212,1083.9125144436634,1086.8234846400285,1098.7911200913438,1112.087278331679,1130.198841326293,1141.897902367221,1155.3499313604582,1178.7238474661224,1197.8407337907172,1215.059690131716,1229.247892139183,1244.3357212219491,1252.9942703775782,1261.3532921169026,1270.698909319612,1288.0274488825182,1302.608463639071,1317.086964974969,1336.4009781929715,1355.5000332005213,1364.6442262233625,1369.859639534871,1368.5783281823565,1377.2646340954398,1380.3358632159775,1380.248545574254,1380.431683525246,1380.9655301226749,1395.9793286519296,1403.3832580265957,1421.1283031561175,1423.9811339222397,1426.4854679701068,1434.1243133100152,1438.7001839576856,1450.457244194628,1440.634790248283,1443.0790027483065
395134,77,"Stockton, CA",msa,CA,1208.1951883904387,1217.3714882839756,1228.6399704204794,1241.6879969308966,1254.9727771908097,1265.6476538217785,1275.6817407705485,1290.2977758123034,1293.6309921710895,1307.50781867507,1303.5002793296967,1311.4272208308466,1311.161759474989,1329.8770529024769,1340.4319853240236,1352.1863138682982,1367.037342837937,1387.6014703960468,1402.4662661239763,1402.1443450359225,1407.5916434548233,1415.927656517945,1425.8649492151656,1428.8195087566112,1436.4253236008253,1440.6975989593984,1446.3482661232053,1458.6529974825737,1475.1761201270156,1489.4882698532308,1502.3670379176697,1519.9969341657938,1532.6232777612656,1536.2443701724562,1525.8248241371498,1527.9614654694717,1534.4295621293259,1551.6827759228358,1565.4133666391274,1573.4578754250035,1586.5599732738817,1591.901008267654,1604.351960203003,1610.3847787846305,1619.4830123591944,1621.1256031315536,1622.7597554640317,1621.859360196385,1622.1103804632642,1620.5648393555919,1632.6484526675229,1643.8377095648432,1664.8759000148616,1673.8736748127048,1687.9826577469416,1693.3284107918878,1697.9831519877475,1705.1348635220977,1708.6942428615073,1719.336041206384,1725.1553520725945,1738.0296942412879,1744.4009545459896,1749.809134324177,1754.431128640026,1759.1449182722863,1775.4392751980051,1795.2327064118263,1814.6573425184379,1829.1178041775365,1842.3461875624723,1873.177105484732,1895.8031810601713,1908.9059821767983,1933.3290891513132,1956.1852303940102,2011.4175001904107,2043.3662476082197,2086.6929170591484,2098.7048071697477,2109.0721275178757,2109.264482404617,2101.9291198245123,2108.9217037909148,2110.5063670225095,2137.1757557194474,2155.186839644539,2188.4092703504202,2197.508020123572,2201.983489104851,2199.3866469097097,2202.401144133475,2205.595571506565,2201.4994572932287,2197.693381025889,2190.2713215946633,2190.051323665145,2190.5625527660122,2196.6557438455507,2195.6192919353794,2220.313131098826,2241.14258995307,2265.707138421619,2268.011661718148,2263.8052878839367,2265.5473017511613,2260.0906968328245,2263.877922791136,2265.770665634675
394440,78,"Cape Coral, FL",msa,FL,1036.7918995828768,1046.5897082175027,1052.9479108800524,1068.1794677262874,1080.188985685202,1093.5766607023568,1104.617873575065,1111.1542568635266,1131.3686245826207,1137.3487205033587,1159.4329049151079,1159.2058756903425,1167.561021509717,1161.1890877319972,1164.5176494961456,1174.653533218276,1179.746094227748,1183.9503455301094,1185.6047834830808,1194.5141270633908,1200.5485146611952,1201.269506107875,1206.0580863669297,1214.204084356606,1224.7223550665105,1225.486993712646,1225.044662176176,1227.19423182113,1227.8741276599596,1230.902312450387,1233.1755216778208,1240.0956548341055,1249.1849399243274,1257.1291099395746,1265.1535643147192,1271.53928959134,1278.459177751492,1289.7094187074215,1292.2169458470469,1291.9231529784447,1288.2973505182854,1290.2617279052454,1295.5828787571202,1310.37684712017,1314.5857787755094,1322.440290082493,1318.1615709089122,1323.3487838336791,1329.6346233876668,1333.1094535796838,1334.4534125581265,1336.551022484456,1337.0016770307807,1346.8023893178258,1348.3872481395645,1355.689563822662,1357.2477993160312,1363.3880468995906,1372.979099838251,1377.0724268054782,1384.3623501846546,1388.764894405067,1392.6084520142824,1384.7223513837287,1381.1116620310727,1387.3268357232698,1401.7383257197241,1417.6193476771916,1434.4695723453572,1453.3273164318698,1470.255727569937,1480.0530649854065,1487.2595001665004,1493.335501107846,1508.1092194144585,1523.3531347504716,1552.9045954427859,1590.871446661714,1644.936543039224,1709.6185136532401,1769.7797578618106,1829.7481203567756,1882.4996859979653,1925.5866409824157,1943.5997911851375,1946.8875644475122,1955.97653572735,1983.011351247017,2020.1768970730548,2039.0396278937674,2058.4230576949726,2065.4592509115637,2086.3696875242613,2123.1234890464025,2167.465416828126,2203.92789830138,2222.0429764209707,2223.9002785010825,2239.5516859128847,2230.053780022627,2212.1565132264736,2199.931806777837,2190.6412547679597,2205.442569767257,2191.389589801714,2195.293339741638,2191.4365522146045,2201.5187945019284,2191.8935507604124
394399,79,"Boise City, ID",msa,ID,894.2045433476598,898.4824915346419,907.2394298914612,913.3258885575843,925.9819079141607,932.8219293310243,941.2700330908406,943.2800913100918,947.6058495447062,944.068701882312,943.0129399881879,941.2521221516405,945.3096538357472,955.1421898613016,964.9248927838921,979.1017049438111,988.0661303020718,1002.8390786864222,1010.8416923793508,1017.4892892827975,1013.5508483863001,1013.8326368332636,1006.6908346350376,1006.4838152505318,1008.0959639970796,1017.1055541711893,1033.1886777811283,1047.2651872888882,1064.9625846331642,1074.4021600652638,1084.467988923599,1090.2146863301123,1093.8641042023398,1090.639838533733,1087.9143201230645,1084.7954181528455,1091.9415416628528,1105.2060043515899,1119.10175942161,1133.3395732588506,1146.0163706399496,1165.8707376468724,1178.1222010533043,1184.5924081590288,1184.6769158096763,1181.629990245691,1179.1972074036705,1178.9823798527366,1185.1162202167409,1195.384280564409,1211.687959000721,1227.6317078994925,1244.7617514505664,1257.952435607784,1265.184816206256,1269.758218583735,1269.128148956204,1270.8866677651731,1266.392320212774,1263.0458889511146,1266.192807316505,1276.6934794740653,1295.2089011699186,1300.312810472655,1305.898662795255,1308.8128599914423,1325.4901170311232,1342.6828775871015,1358.0014046334966,1372.7051826100849,1386.8502125785228,1406.9242403812298,1426.1304966102214,1452.6088700918997,1492.169678594235,1543.6235216946916,1595.1106487012407,1639.2728510397355,1666.1161570228714,1686.8407743725033,1685.9761073064378,1678.831080586294,1670.0964286967508,1659.9728548940072,1665.08500042572,1676.5911090537531,1703.9701303458214,1736.6434189593213,1766.5057649338369,1789.3695934347377,1799.6224056889628,1803.0020393626996,1790.0316809621374,1765.294563486303,1738.566072281945,1719.791727924328,1722.1100115986671,1730.9099418122928,1754.186759180465,1768.8692108489574,1779.6423719046275,1783.5151634293618,1783.1140254570996,1782.7630924788189,1771.945976842354,1763.2105015791672,1738.0625495247612,1735.3228076349253,1727.196590305696
394484,80,"Colorado Springs, CO",msa,CO,1049.575824411564,1055.6167778481408,1060.0855543197376,1066.1784318881735,1075.8558036732966,1083.967858801388,1091.3402806217687,1095.7249418155247,1097.297504025695,1100.363940519007,1101.0203884828386,1103.578449393546,1107.629977556323,1113.5868538201041,1122.6092262785362,1138.198478787669,1147.5955909523695,1160.7016071724627,1160.5070439274969,1171.555003602641,1173.1457962424267,1179.6741992752484,1176.4481684985044,1180.3923177128172,1184.4472911120959,1196.1358876072004,1209.4182082639732,1221.9527610509926,1231.1403940778487,1237.4245246888079,1241.5163801841297,1249.2781971307986,1253.0814504956427,1254.4686434306293,1254.410392161299,1261.2555463513452,1275.9677435959736,1284.9991904985282,1294.5388519747312,1301.8322334078678,1311.9574804510971,1312.9973759051986,1316.2126707852601,1316.6200708228919,1320.2947118795253,1318.0138969455356,1321.3938326110774,1323.9642394592342,1335.5423950109919,1348.3765895001054,1359.3457133494057,1366.0086987979262,1370.8641500681513,1380.5600771694853,1385.0337172476904,1390.1468143803258,1392.8591621867674,1400.3525322455152,1396.2173997220657,1399.7532361439796,1405.9967150840253,1421.3793969011178,1430.1642847526416,1431.9212287488285,1430.9364607689827,1437.7818471883963,1447.4053829722889,1465.3839867388178,1475.4099783869642,1484.8424701582694,1488.5875128996672,1494.8955995879178,1500.8151333568278,1516.6908262729291,1533.3587861505644,1560.292661353612,1585.430553900749,1619.5462757576158,1653.8662792208631,1679.5274943504107,1689.759775573497,1687.2088180152664,1686.9355243262748,1690.7662399460824,1698.2446980976256,1710.1613806218184,1727.4304107019161,1746.818884691534,1768.466491663281,1789.0793503928464,1805.8694631145252,1809.277151367679,1804.3867462760873,1794.409097055535,1785.1927863456222,1779.4086542248697,1784.2419994346592,1794.7032610237848,1807.8772286686037,1816.7369994113076,1826.5011215247907,1832.3384823698987,1838.7096528568782,1841.081035256596,1843.0918114568703,1838.6846103335652,1834.8221962307678,1832.266583037428,1833.7028206281636
394798,81,"Little Rock, AR",msa,AR,824.3230625261243,828.0472042821503,832.6783806125883,835.230426571928,841.2037655197436,841.9644910009326,845.0357515565128,843.164935139538,844.1099356974273,844.264494871697,845.5645054663482,845.3011812516716,844.1752074105887,845.4820514710065,845.4691246406168,849.2943201060734,850.6777514653082,854.7699454979667,856.5226803442769,854.1419146813718,853.4370716554564,850.6284148401692,852.5693923390288,855.899985552839,860.5416833601198,863.6441671835466,864.3767918777347,864.7154952978922,865.4282286951374,867.6246218394535,868.1216648186879,871.7315500485979,871.2117791883139,868.7868599356652,870.1896688992017,866.8844361054223,872.3600961418908,871.2385284702216,876.9108643804262,877.6997028697851,878.6618726109642,878.5003000273424,879.9650550897733,882.3388134792793,885.9266713676623,888.3413222518307,889.4320049066391,888.23107420395,889.5751548182357,892.1437164345203,898.9732414201884,899.7113881798023,904.420130892953,908.8661965049192,915.6307255363265,915.5211515624525,912.4358718538299,909.6310167805357,912.0985681150918,913.1515707282158,912.2704939752043,913.7353892636548,918.1946669024811,925.9408481873994,928.1097998551186,936.1965388456025,947.3843302742613,957.8485229891284,964.7359435239042,966.2859926780451,970.5270865908974,973.4012018434152,976.3264073276325,981.5330246869938,990.2727566151655,1006.0903100758118,1016.1792148282558,1029.7352213892163,1042.583980604521,1064.8977342700584,1078.8383181915453,1080.9978479899899,1080.3409424987485,1080.2733141954695,1087.1056527403528,1091.062566064515,1097.5136290457212,1102.4714374512546,1112.1997688336648,1119.729160614536,1136.2658365556283,1139.5807257819893,1145.083346940783,1140.2806015790595,1146.7566936174553,1144.790365413528,1143.410679773699,1139.3935551744944,1145.7729527243037,1160.8013067787028,1169.4382818082765,1177.1735762371432,1174.5889222479102,1178.7486893318512,1182.20565790538,1185.461871905635,1194.701988074456,1196.2692752528696,1206.84778998779
